#schritt  energie

1	-3.9732
2	-3.9666
3	-3.9636
4	-3.9624
5	-3.96008
6	-3.95887
7	-3.958
8	-3.95855
9	-3.9584
10	-3.9572
11	-3.95738
12	-3.9574
13	-3.9576
14	-3.95706
15	-3.95688
16	-3.95645
17	-3.95591
18	-3.95524
19	-3.95474
20	-3.95382
21	-3.95352
22	-3.95307
23	-3.9531
24	-3.95272
25	-3.95238
26	-3.95214
27	-3.95216
28	-3.95191
29	-3.95174
30	-3.95115
31	-3.95057
32	-3.95018
33	-3.95012
34	-3.95013
35	-3.94981
36	-3.94947
37	-3.94904
38	-3.94859
39	-3.94787
40	-3.94708
41	-3.94644
42	-3.9459
43	-3.9453
44	-3.94476
45	-3.94426
46	-3.94384
47	-3.94336
48	-3.94309
49	-3.94302
50	-3.94301
51	-3.94281
52	-3.94258
53	-3.94215
54	-3.9418
55	-3.94148
56	-3.94096
57	-3.94045
58	-3.94026
59	-3.94024
60	-3.94011
61	-3.93991
62	-3.93974
63	-3.93945
64	-3.93896
65	-3.9386
66	-3.93812
67	-3.93768
68	-3.93746
69	-3.93711
70	-3.9368
71	-3.93654
72	-3.93625
73	-3.93595
74	-3.93585
75	-3.93569
76	-3.93536
77	-3.93497
78	-3.9347
79	-3.93431
80	-3.93405
81	-3.93381
82	-3.93359
83	-3.93322
84	-3.93292
85	-3.93258
86	-3.93232
87	-3.93196
88	-3.93169
89	-3.93138
90	-3.93108
91	-3.9308
92	-3.93049
93	-3.93023
94	-3.92993
95	-3.92962
96	-3.92933
97	-3.929
98	-3.92871
99	-3.92846
100	-3.92821
101	-3.928
102	-3.92769
103	-3.92746
104	-3.9273
105	-3.92705
106	-3.92676
107	-3.92658
108	-3.92635
109	-3.92611
110	-3.92582
111	-3.92556
112	-3.92524
113	-3.92479
114	-3.92436
115	-3.924
116	-3.92372
117	-3.92347
118	-3.92324
119	-3.92299
120	-3.92272
121	-3.92255
122	-3.92232
123	-3.9221
124	-3.92186
125	-3.9216
126	-3.9213
127	-3.92108
128	-3.92093
129	-3.92074
130	-3.92051
131	-3.92031
132	-3.91999
133	-3.91976
134	-3.91956
135	-3.91931
136	-3.91905
137	-3.91884
138	-3.91862
139	-3.91841
140	-3.91819
141	-3.91796
142	-3.91778
143	-3.9176
144	-3.91736
145	-3.91714
146	-3.91695
147	-3.91674
148	-3.91652
149	-3.91629
150	-3.916
151	-3.91571
152	-3.9155
153	-3.91525
154	-3.91498
155	-3.91473
156	-3.91453
157	-3.91431
158	-3.91405
159	-3.91377
160	-3.91349
161	-3.91315
162	-3.91292
163	-3.9127
164	-3.91248
165	-3.91229
166	-3.91211
167	-3.91189
168	-3.91167
169	-3.91141
170	-3.91118
171	-3.91095
172	-3.91069
173	-3.91041
174	-3.91013
175	-3.90986
176	-3.90961
177	-3.9094
178	-3.90918
179	-3.90897
180	-3.90873
181	-3.90851
182	-3.90829
183	-3.90813
184	-3.90792
185	-3.90771
186	-3.90749
187	-3.90725
188	-3.90704
189	-3.90682
190	-3.90658
191	-3.90629
192	-3.90599
193	-3.90573
194	-3.90545
195	-3.90522
196	-3.90498
197	-3.90468
198	-3.90445
199	-3.90422
200	-3.904
201	-3.9037
202	-3.90343
203	-3.90319
204	-3.90291
205	-3.9026
206	-3.90236
207	-3.9021
208	-3.90183
209	-3.90158
210	-3.9013
211	-3.90104
212	-3.90077
213	-3.90051
214	-3.90024
215	-3.89999
216	-3.8997
217	-3.89942
218	-3.89914
219	-3.89892
220	-3.89863
221	-3.89836
222	-3.89812
223	-3.89788
224	-3.89764
225	-3.89739
226	-3.89712
227	-3.89686
228	-3.8966
229	-3.89636
230	-3.89609
231	-3.89584
232	-3.89554
233	-3.89527
234	-3.89505
235	-3.89484
236	-3.89459
237	-3.89432
238	-3.89403
239	-3.89373
240	-3.89344
241	-3.89314
242	-3.89282
243	-3.89253
244	-3.89226
245	-3.89202
246	-3.89182
247	-3.89157
248	-3.89132
249	-3.8911
250	-3.89086
251	-3.89062
252	-3.89034
253	-3.89007
254	-3.8898
255	-3.88952
256	-3.88927
257	-3.88901
258	-3.88878
259	-3.88855
260	-3.88831
261	-3.88801
262	-3.88775
263	-3.88748
264	-3.8872
265	-3.88692
266	-3.88664
267	-3.88639
268	-3.88614
269	-3.8859
270	-3.88563
271	-3.88534
272	-3.88509
273	-3.88482
274	-3.88458
275	-3.88433
276	-3.88409
277	-3.88383
278	-3.88356
279	-3.88332
280	-3.88306
281	-3.88281
282	-3.88253
283	-3.88225
284	-3.88198
285	-3.88174
286	-3.8815
287	-3.88127
288	-3.88102
289	-3.88079
290	-3.88053
291	-3.88026
292	-3.87998
293	-3.8797
294	-3.8794
295	-3.8791
296	-3.8788
297	-3.87852
298	-3.87825
299	-3.878
300	-3.87774
301	-3.87746
302	-3.87719
303	-3.87693
304	-3.87668
305	-3.87642
306	-3.87612
307	-3.87585
308	-3.87557
309	-3.87531
310	-3.87507
311	-3.87484
312	-3.87461
313	-3.87439
314	-3.87416
315	-3.87393
316	-3.87366
317	-3.87339
318	-3.87313
319	-3.87288
320	-3.87262
321	-3.87235
322	-3.87207
323	-3.8718
324	-3.87152
325	-3.87126
326	-3.87102
327	-3.87076
328	-3.87048
329	-3.87022
330	-3.86995
331	-3.86967
332	-3.86942
333	-3.86914
334	-3.86885
335	-3.86859
336	-3.86831
337	-3.86802
338	-3.86773
339	-3.86743
340	-3.86714
341	-3.86685
342	-3.86657
343	-3.8663
344	-3.86603
345	-3.86576
346	-3.86547
347	-3.86519
348	-3.86493
349	-3.86467
350	-3.8644
351	-3.86415
352	-3.86391
353	-3.86366
354	-3.86337
355	-3.86308
356	-3.86285
357	-3.86261
358	-3.86239
359	-3.86215
360	-3.86189
361	-3.86162
362	-3.86133
363	-3.86106
364	-3.86079
365	-3.86055
366	-3.86029
367	-3.86003
368	-3.85974
369	-3.85947
370	-3.85921
371	-3.85893
372	-3.85868
373	-3.85841
374	-3.85815
375	-3.85788
376	-3.8576
377	-3.85732
378	-3.85706
379	-3.85676
380	-3.8565
381	-3.85624
382	-3.85595
383	-3.85566
384	-3.85537
385	-3.85507
386	-3.85479
387	-3.85451
388	-3.85426
389	-3.85399
390	-3.85371
391	-3.85344
392	-3.85318
393	-3.85293
394	-3.85268
395	-3.85243
396	-3.85216
397	-3.85189
398	-3.85162
399	-3.85138
400	-3.85112
401	-3.85086
402	-3.85059
403	-3.85033
404	-3.85006
405	-3.84981
406	-3.84955
407	-3.8493
408	-3.84905
409	-3.8488
410	-3.84857
411	-3.84831
412	-3.84802
413	-3.84774
414	-3.84745
415	-3.84714
416	-3.84688
417	-3.84662
418	-3.84637
419	-3.84611
420	-3.84582
421	-3.84554
422	-3.84528
423	-3.845
424	-3.84474
425	-3.84445
426	-3.84419
427	-3.84394
428	-3.84367
429	-3.84341
430	-3.84314
431	-3.84292
432	-3.84269
433	-3.84245
434	-3.84218
435	-3.84192
436	-3.84168
437	-3.84142
438	-3.84117
439	-3.84091
440	-3.84067
441	-3.84043
442	-3.84018
443	-3.83991
444	-3.83965
445	-3.83939
446	-3.83917
447	-3.83892
448	-3.83868
449	-3.83842
450	-3.83819
451	-3.83796
452	-3.8377
453	-3.83745
454	-3.8372
455	-3.83694
456	-3.83666
457	-3.8364
458	-3.83616
459	-3.83591
460	-3.83566
461	-3.83542
462	-3.83517
463	-3.83492
464	-3.83467
465	-3.8344
466	-3.83416
467	-3.83392
468	-3.83367
469	-3.83341
470	-3.83314
471	-3.83288
472	-3.83262
473	-3.83237
474	-3.83212
475	-3.83187
476	-3.8316
477	-3.83133
478	-3.83108
479	-3.83082
480	-3.83059
481	-3.83034
482	-3.83008
483	-3.82983
484	-3.82957
485	-3.82932
486	-3.82906
487	-3.82881
488	-3.82857
489	-3.82832
490	-3.82804
491	-3.82778
492	-3.8275
493	-3.82721
494	-3.82696
495	-3.82673
496	-3.82648
497	-3.82621
498	-3.82596
499	-3.82571
500	-3.82546
