#schritt  energie

351	-0.514189
352	-0.512055
353	-0.509921
354	-0.507802
355	-0.505725
356	-0.503682
357	-0.501671
358	-0.499699
359	-0.49773
360	-0.495736
361	-0.493723
362	-0.491776
363	-0.489763
364	-0.487753
365	-0.485763
366	-0.483723
367	-0.481654
368	-0.479592
369	-0.477527
370	-0.475486
371	-0.47345
372	-0.471412
373	-0.469369
374	-0.467306
375	-0.46528
376	-0.46321
377	-0.461096
378	-0.458996
379	-0.45695
380	-0.454813
381	-0.452687
382	-0.450576
383	-0.44848
384	-0.446407
385	-0.444348
386	-0.442319
387	-0.440267
388	-0.438241
389	-0.436139
390	-0.433929
391	-0.431702
392	-0.429548
393	-0.427404
394	-0.42524
395	-0.423075
396	-0.420921
397	-0.418775
398	-0.416684
399	-0.414507
400	-0.412377
401	-0.410282
402	-0.408269
403	-0.406245
404	-0.404246
405	-0.40225
406	-0.400252
407	-0.398194
408	-0.396168
409	-0.394087
410	-0.391988
411	-0.389948
412	-0.387972
413	-0.385982
414	-0.384003
415	-0.381989
416	-0.379916
417	-0.377812
418	-0.375664
419	-0.373521
420	-0.371345
421	-0.36918
422	-0.366943
423	-0.364736
424	-0.362538
425	-0.360396
426	-0.358194
427	-0.356013
428	-0.353887
429	-0.351799
430	-0.349675
431	-0.347576
432	-0.345442
433	-0.34333
434	-0.341241
435	-0.339186
436	-0.337172
437	-0.335163
438	-0.333142
439	-0.331078
440	-0.328984
441	-0.326862
442	-0.324763
443	-0.322706
444	-0.320623
445	-0.318574
446	-0.316466
447	-0.314335
448	-0.312226
449	-0.310143
450	-0.308148
451	-0.306137
452	-0.304131
453	-0.302099
454	-0.300077
455	-0.298101
456	-0.296063
457	-0.294018
458	-0.291945
459	-0.289937
460	-0.287888
461	-0.285825
462	-0.283778
463	-0.281743
464	-0.2797
465	-0.27771
466	-0.275717
467	-0.273687
468	-0.271686
469	-0.269708
470	-0.267702
471	-0.265731
472	-0.263747
473	-0.26177
474	-0.259765
475	-0.257753
476	-0.25577
477	-0.253793
478	-0.251802
479	-0.249849
480	-0.247858
481	-0.24583
482	-0.243817
483	-0.241803
484	-0.239764
485	-0.237734
486	-0.235684
487	-0.233633
488	-0.231561
489	-0.229507
490	-0.227479
491	-0.225413
492	-0.22334
493	-0.221246
494	-0.219174
495	-0.217109
496	-0.215071
497	-0.213031
498	-0.210945
499	-0.208883
500	-0.206819
