t vsx vsy Ekin Epot T 
0.67 6.591949209e-17 -2.281161371e-15 1500 -9.828021248 100
0.68 4.857225733e-17 -2.662800536e-15 1500 -9.81954279 100
0.69 4.510281038e-17 -2.146720302e-15 1500 -9.85760363 100
0.7 7.285838599e-17 -2.786833264e-15 1500 -9.935275897 100
0.71 5.898059818e-17 -2.562186574e-15 1500 -10.0410117 100
0.72 7.285838599e-17 -3.250871794e-15 1500 -10.15644363 100
0.73 5.551115123e-17 -2.935152121e-15 1500 -10.26492986 100
0.74 5.204170428e-17 -2.695760282e-15 1500 -10.34901785 100
0.75 3.6429193e-17 -3.035766083e-15 1500 -10.39721106 100
0.76 1.387778781e-17 -2.803313137e-15 1500 -10.40010718 100
0.77 4.857225733e-17 -2.976785485e-15 1500 -10.3514982 100
0.78 2.255140519e-17 -2.685351941e-15 1500 -10.2495159 100
0.79 2.081668171e-17 -2.853620118e-15 1500 -10.09921469 100
0.8 5.204170428e-18 -1.613292833e-15 1500 -9.916055068 100
0.81 6.071532166e-17 -2.300243329e-15 1500 -9.728277498 100
0.82 3.122502257e-17 -2.046973702e-15 1500 -9.574789677 100
0.83 8.67361738e-18 -2.216976602e-15 1500 -9.495845181 100
0.84 7.632783294e-17 -1.743397093e-15 1500 -9.518334839 100
0.85 2.775557562e-17 -1.734723476e-15 1500 -9.643675527 100
0.86 1.561251128e-17 -1.356553758e-15 1500 -9.846949466 100
0.87 6.765421556e-17 -1.86656246e-15 1500 -10.08804258 100
0.88 4.33680869e-17 -1.793704074e-15 1500 -10.32682769 100
0.89 3.295974604e-17 -1.864827737e-15 1500 -10.53375493 100
0.9 5.03069808e-17 -1.583802534e-15 1500 -10.69292846 100
0.91 -1.734723476e-17 -1.719110965e-15 1500 -10.79974045 100
0.92 1.561251128e-17 -2.130240428e-15 1500 -10.85634445 100
0.93 1.908195824e-17 -1.823194373e-15 1500 -10.86719423 100
0.94 3.295974604e-17 -1.514413595e-15 1500 -10.83563776 100
0.95 2.602085214e-17 -9.124645484e-16 1500 -10.7629888 100
0.96 1.387778781e-17 -1.000935446e-15 1500 -10.64475112 100
0.97 -5.551115123e-17 -6.661338148e-16 1500 -10.47977427 100
0.98 -5.377642776e-17 -1.016547957e-15 1500 -10.27379889 100
0.99 -2.428612866e-17 -1.221245327e-15 1500 -10.05004922 100
1 -2.428612866e-17 -1.228184221e-15 1500 -9.860012785 100
1.01 -3.816391647e-17 -1.412064909e-15 1500 -9.768421214 100
1.02 -2.949029909e-17 -1.002670169e-15 1500 -9.826153231 100
1.03 -1.040834086e-17 -7.979727989e-16 1500 -10.03533321 100
1.04 0 -7.494005416e-16 1500 -10.3449019 100
1.05 1.040834086e-17 -9.540979118e-16 1500 -10.68097604 100
1.06 0 -7.736866703e-16 1500 -10.98260077 100
1.07 0 -1.398187122e-15 1500 -11.21759233 100
1.08 3.469446952e-17 -5.724587471e-16 1500 -11.37901042 100
1.09 7.285838599e-17 -4.961309141e-16 1500 -11.47473671 100
1.1 2.428612866e-17 -4.718447855e-16 1500 -11.51870841 100
1.11 6.591949209e-17 1.040834086e-17 1500 -11.52588744 100
1.12 1.387778781e-17 -2.87964097e-16 1500 -11.50997877 100
1.13 0 2.775557562e-17 1500 -11.48251027 100
1.14 1.734723476e-17 1.214306433e-16 1500 -11.45240871 100
1.15 3.469446952e-18 2.567390744e-16 1500 -11.42576338 100
1.16 4.163336342e-17 -2.081668171e-17 1500 -11.40579994 100
1.17 5.551115123e-17 2.602085214e-16 1500 -11.39317131 100
1.18 6.938893904e-17 2.567390744e-16 1500 -11.38659154 100
1.19 4.163336342e-17 5.863365349e-16 1500 -11.38366867 100
1.2 6.938893904e-17 3.677613769e-16 1500 -11.38173081 100
1.21 4.857225733e-17 9.36750677e-16 1500 -11.37852284 100
1.22 3.469446952e-17 1.078998002e-15 1500 -11.37257492 100
1.23 -1.387778781e-17 6.4878658e-16 1500 -11.36329292 100
1.24 -6.938893904e-18 1.200428645e-15 1500 -11.350812 100
1.25 -5.551115123e-17 1.349614864e-15 1500 -11.33471208 100
1.26 -9.714451465e-17 1.311450948e-15 1500 -11.3175298 100
1.27 -1.040834086e-16 6.904199434e-16 1500 -11.29846786 100
1.28 -5.551115123e-17 2.671474153e-16 1500 -11.27700636 100
1.29 6.938893904e-18 1.804112415e-16 1500 -11.25180981 100
1.3 -6.245004514e-17 7.771561172e-16 1500 -11.22010842 100
1.31 -2.775557562e-17 1.016547957e-15 1500 -11.18241099 100
1.32 -2.081668171e-17 8.291978215e-16 1500 -11.13808436 100
1.33 -1.040834086e-17 2.046973702e-16 1500 -11.09092909 100
1.34 0 1.464106614e-15 1500 -11.04941304 100
1.35 -5.377642776e-17 1.207367539e-15 1500 -11.02631694 100
1.36 -6.071532166e-18 1.05818132e-15 1500 -11.03592807 100
1.37 -5.637851297e-17 1.014813233e-15 1500 -11.08913047 100
1.38 8.67361738e-18 1.163999452e-15 1500 -11.18851325 100
1.39 -5.898059818e-17 1.458902443e-15 1500 -11.32631529 100
1.4 -5.204170428e-17 1.09807996e-15 1500 -11.4864697 100
1.41 -6.245004514e-17 6.045511314e-16 1500 -11.6493266 100
1.42 -6.938893904e-17 1.046905618e-15 1500 -11.79627142 100
1.43 -6.245004514e-17 8.30932545e-16 1500 -11.91231526 100
1.44 -1.040834086e-16 3.569193552e-16 1500 -11.98649928 100
1.45 -7.632783294e-17 6.745905917e-16 1500 -12.01107974 100
1.46 0 1.163132091e-15 1500 -11.98058327 100
1.47 -2.081668171e-17 8.335346302e-16 1500 -11.89142639 100
1.48 -4.163336342e-17 8.777700788e-16 1500 -11.74240118 100
1.49 -4.857225733e-17 2.636779683e-16 1500 -11.53619432 100
1.5 1.040834086e-17 2.775557562e-17 1500 -11.28219462 100
1.51 1.474514955e-17 1.209102263e-15 1500 -11.00071641 100
1.52 -2.688821388e-17 1.006139616e-15 1500 -10.72748096 100
1.53 1.908195824e-17 7.459310947e-16 1500 -10.51516719 100
1.54 -3.122502257e-17 1.025221574e-15 1500 -10.41959531 100
1.55 2.081668171e-17 8.795048023e-16 1500 -10.48204326 100
1.56 -1.387778781e-17 4.753142324e-16 1500 -10.70524294 100
1.57 1.387778781e-17 1.491862189e-15 1500 -11.04296808 100
1.58 1.387778781e-17 5.377642776e-16 1500 -11.42397122 100
1.59 6.938893904e-18 9.540979118e-16 1500 -11.78091695 100
1.6 2.081668171e-17 8.951173136e-16 1500 -12.06989551 100
1.61 5.551115123e-17 6.140921105e-16 1500 -12.27361903 100
1.62 2.081668171e-17 1.131039706e-15 1500 -12.3948435 100
1.63 6.938893904e-18 6.834810495e-16 1500 -12.44800076 100
1.64 6.938893904e-18 1.110223025e-15 1500 -12.45297275 100
1.65 1.387778781e-17 1.165734176e-15 1500 -12.43139745 100
1.66 3.469446952e-17 1.62717062e-15 1500 -12.40532888 100
1.67 -1.387778781e-17 1.509209424e-15 1500 -12.39106426 100
1.68 3.469446952e-17 5.169475958e-16 1500 -12.40205811 100
1.69 3.469446952e-17 5.377642776e-16 1500 -12.44191877 100
1.7 6.245004514e-17 1.075528555e-15 1500 -12.50337622 100
1.71 6.938893904e-17 1.665334537e-15 1500 -12.56875042 100
1.72 8.326672685e-17 1.283695372e-15 1500 -12.61400308 100
1.73 1.110223025e-16 1.325328736e-15 1500 -12.60943058 100
1.74 1.040834086e-16 7.771561172e-16 1500 -12.53058701 100
1.75 1.249000903e-16 7.771561172e-16 1500 -12.36055979 100
1.76 1.387778781e-16 2.116362641e-16 1500 -12.10011075 100
1.77 9.020562075e-17 9.228728892e-16 1500 -11.78085592 100
1.78 1.179611964e-16 1.804112415e-16 1500 -11.47543304 100
1.79 1.110223025e-16 6.245004514e-17 1500 -11.28378953 100
1.8 1.110223025e-16 -4.024558464e-16 1500 -11.28686274 100
1.81 1.110223025e-16 -5.134781489e-16 1500 -11.47592677 100
1.82 1.318389842e-16 -1.977584763e-16 1500 -11.75503557 100
1.83 1.387778781e-16 -7.632783294e-17 1500 -11.99484729 100
1.84 1.179611964e-16 -2.18575158e-16 1500 -12.10159341 100
1.85 1.318389842e-16 -9.020562075e-17 1500 -12.04380188 100
1.86 1.665334537e-16 1.179611964e-16 1500 -11.86330843 100
1.87 1.665334537e-16 9.020562075e-17 1500 -11.64879006 100
1.88 1.526556659e-16 1.526556659e-16 1500 -11.50269709 100
1.89 1.526556659e-16 5.898059818e-16 1500 -11.48765547 100
1.9 1.45716772e-16 2.289834988e-16 1500 -11.59595352 100
1.91 1.595945598e-16 1.103284131e-15 1500 -11.76923947 100
1.92 1.318389842e-16 6.175615574e-16 1500 -11.9444807 100
1.93 1.665334537e-16 9.506284648e-16 1500 -12.0830054 100
1.94 1.526556659e-16 2.983724379e-16 1500 -12.17097112 100
1.95 1.942890293e-16 7.494005416e-16 1500 -12.20768459 100
1.96 2.081668171e-16 1.366962099e-15 1500 -12.19006924 100
1.97 2.046973702e-16 1.255939797e-15 1500 -12.11877544 100
1.98 2.393918397e-16 8.396061624e-16 1500 -11.99077576 100
1.99 2.046973702e-16 1.734723476e-16 1500 -11.81119038 100
2 2.116362641e-16 3.955169525e-16 1500 -11.5955259 100
2.01 1.908195824e-16 8.465450563e-16 1500 -11.37980764 100
2.02 1.942890293e-16 4.163336342e-16 1500 -11.21186233 100
2.03 1.561251128e-16 4.649058916e-16 1500 -11.13513632 100
2.04 1.179611964e-16 5.551115123e-17 1500 -11.16697512 100
2.05 1.179611964e-16 7.840950111e-16 1500 -11.28922433 100
2.06 1.214306433e-16 6.869504965e-16 1500 -11.4597192 100
2.07 1.561251128e-16 4.371503159e-16 1500 -11.63424694 100
2.08 1.734723476e-16 -3.469446952e-17 1500 -11.7844068 100
2.09 1.700029006e-16 6.106226635e-16 1500 -11.89346173 100
2.1 1.526556659e-16 6.314393453e-16 1500 -11.96367165 100
2.11 1.769417945e-16 8.396061624e-16 1500 -12.00243377 100
2.12 2.15105711e-16 -3.469446952e-17 1500 -12.01856201 100
2.13 1.873501354e-16 1.318389842e-16 1500 -12.02348821 100
2.14 1.769417945e-16 9.020562075e-17 1500 -12.02419395 100
2.15 1.595945598e-16 -6.938893904e-18 1500 -12.02668951 100
2.16 1.491862189e-16 -3.60822483e-16 1500 -12.03498478 100
2.17 1.249000903e-16 -5.134781489e-16 1500 -12.05123104 100
2.18 6.938893904e-17 -2.636779683e-16 1500 -12.07599056 100
2.19 1.040834086e-16 -9.36750677e-16 1500 -12.10861254 100
2.2 1.110223025e-16 -9.645062526e-16 1500 -12.1476791 100
2.21 1.214306433e-16 -7.008282843e-16 1500 -12.19145197 100
2.22 1.144917494e-16 -1.276756478e-15 1500 -12.23822623 100
2.23 1.283695372e-16 -6.938893904e-16 1500 -12.28649968 100
2.24 1.283695372e-16 -9.020562075e-16 1500 -12.33490223 100
2.25 1.283695372e-16 -1.221245327e-15 1500 -12.38093672 100
2.26 7.285838599e-17 -1.283695372e-15 1500 -12.4244817 100
2.27 6.938893904e-17 -8.951173136e-16 1500 -12.46168862 100
2.28 8.326672685e-17 -1.103284131e-15 1500 -12.48919514 100
2.29 7.285838599e-17 -1.047772979e-15 1500 -12.50424475 100
2.3 2.775557562e-17 -1.01307851e-15 1500 -12.50672343 100
2.31 1.110223025e-16 -1.061650767e-15 1500 -12.50163784 100
2.32 7.806255642e-17 -6.383782392e-16 1500 -12.50070028 100
2.33 8.153200337e-17 -1.051242426e-15 1500 -13.23488097 100
2.34 7.979727989e-17 -8.430756093e-16 1500 -14.30828303 100
2.35 1.231653668e-16 -9.289444214e-16 1500 -14.09546712 100
2.36 1.370431546e-16 -1.817990203e-15 1500 -4.515931974 100
2.37 1.438736283e-16 -3.057450126e-17 1500 5686.453343 100
2.38 1.183169502e-16 8.737043207e-16 1500 -13.80161525 100
2.39 7.48099499e-17 7.979727989e-16 1500 -13.33862837 100
2.4 6.483528991e-17 3.833738882e-16 1500 -13.8189704 100
2.41 1.131907068e-16 1.630640067e-16 1500 -14.97327137 100
2.42 1.110223025e-16 4.440892099e-16 1500 -11.51716631 100
2.43 1.01806584e-16 -3.764349943e-16 1500 1608.198705 100
2.44 8.391724815e-17 1.474514955e-17 1500 1822.289504 100
2.45 3.686287386e-16 1.752070711e-16 1500 26.47902766 100
2.46 -3.304648222e-16 2.524022658e-16 1500 11.81526481 100
2.47 -4.562322742e-16 2.567390744e-16 1500 -2.875762471 100
2.48 -7.537373503e-16 2.55004351e-16 1500 -6.659987509 100
2.49 -1.064252853e-15 2.376571162e-16 1500 -8.885217821 100
2.5 -1.720845688e-15 2.888314588e-16 1500 8.604347863 100
2.51 3.913969843e-16 -1.635518977e-16 1500 3902.343944 100
2.52 -7.188260404e-16 1.658456629e-16 1500 -11.13880744 100
2.53 -2.975050761e-16 1.734723476e-18 1500 -9.622098316 100
2.54 -1.05818132e-15 -1.435483676e-16 1500 186.405059 100
2.55 -1.185683496e-15 -3.419573652e-16 1500 6.400091236 100
2.56 -5.59448321e-17 -4.92065156e-16 1500 1798.592538 100
2.57 -2.276824562e-16 -2.869747625e-16 1500 30.14942782 100
2.58 2.480654571e-16 -3.875480666e-16 1500 -13.5346873 100
2.59 4.553649124e-17 -5.907817638e-16 1500 21.82624386 100
2.6 1.562877432e-16 1.012712592e-16 1500 6268.186134 100
2.61 -4.371909735e-16 -1.080153355e-16 1500 12.71039404 100
2.62 -7.56556276e-16 1.848022603e-16 1500 -9.846382967 100
2.63 -9.350159536e-16 -1.138412281e-17 1500 31.02803664 100
2.64 -7.394258816e-16 2.949029909e-16 1500 468.7305922 100
2.65 2.51534904e-17 2.960414032e-16 1500 -10.14692836 100
2.66 2.042636893e-16 5.384147989e-16 1500 -13.70087447 100
2.67 9.584347205e-17 5.720250662e-16 1500 -12.69261722 100
2.68 2.428612866e-17 7.48099499e-16 1500 -12.05481799 100
2.69 -1.318389842e-16 3.989863995e-16 1500 -11.57795154 100
2.7 8.239936511e-17 7.320533069e-16 1500 -11.45616507 100
2.71 1.925543058e-16 5.392821606e-16 1500 -12.02434581 100
2.72 4.683753385e-17 4.614364446e-16 1500 -8.317353623 100
2.73 5.104423828e-16 1.670484497e-16 1500 3217.008748 100
2.74 2.592598445e-16 7.214349018e-17 1500 -10.16730508 100
2.75 5.33481679e-16 6.485561871e-17 1500 -10.02960254 100
2.76 1.478309662e-16 1.184084298e-16 1500 -10.03834384 100
2.77 1.38235777e-16 2.005502969e-16 1500 -10.68428702 100
2.78 -3.803923322e-16 1.141122787e-16 1500 2.443051745 100
2.79 -1.582257545e-16 4.353376654e-16 1500 5371.853665 100
2.8 1.003014064e-16 -4.371808091e-16 1500 493.3435255 100
2.81 5.501106298e-16 -4.832831184e-17 1500 31.54201387 100
2.82 1.825525408e-16 8.177594886e-17 1500 80.22933369 100
2.83 -3.797147059e-16 -3.119791751e-17 1500 60.13626188 100
2.84 -1.390489286e-16 -3.908006731e-16 1500 -7.832981986 100
2.85 -7.654467338e-17 -4.832289083e-16 1500 38.3800132 100
2.86 -9.437979911e-17 -4.752058122e-16 1500 -2.434008399 100
2.87 -1.68701858e-16 -4.739047696e-16 1500 -11.8111675 100
2.88 -1.038665681e-16 -5.331022082e-16 1500 -11.16430743 100
2.89 3.376205565e-16 -7.132966093e-16 1500 -11.14001438 100
2.9 1.668587143e-16 -4.510281038e-16 1500 -10.46824601 100
2.91 -1.195874996e-16 -7.923349477e-16 1500 0.7888659059 100
2.92 2.117446843e-16 -9.590852418e-16 1500 68.34969169 100
2.93 3.497568446e-16 3.136596885e-16 1500 4773.262522 100
2.94 3.179524515e-16 3.364685917e-16 1500 0.9757510217 100
2.95 3.260738034e-16 3.489504692e-16 1500 -9.175725881 100
2.96 4.786752592e-17 1.214306433e-16 1500 -9.692056317 100
2.97 1.067125988e-16 4.664237746e-16 1500 -10.87615523 100
2.98 3.916680348e-17 4.746637111e-16 1500 -12.80402078 100
2.99 3.796333907e-16 3.939990695e-16 1500 -7.672780137 100
3 1.911719481e-16 1.054603453e-15 1500 686.2105724 100
3.01 4.797594613e-17 6.78222669e-16 1500 198.8223002 100
3.02 2.192256793e-16 4.53630189e-16 1500 3.535205209 100
3.03 1.665334537e-16 8.881784197e-16 1500 246.2762867 100
3.04 -1.110223025e-16 8.881784197e-16 1500 -9.563268657 100
3.05 -3.330669074e-16 8.881784197e-16 1500 2.631646688 100
3.06 -2.220446049e-16 1.33226763e-15 1500 368.3055676 100
3.07 6.800116026e-16 2.081668171e-17 1500 15138.15362 100
3.08 4.050579316e-16 -1.13299127e-17 1500 18.52405207 100
3.09 3.213575239e-16 -1.431146868e-17 1500 84.87118257 100
3.1 1.088755822e-15 -1.365552636e-16 1500 724.4113453 100
3.11 5.543006112e-17 6.255355731e-17 1500 6.684103777e+16 100
3.12 3.198774963e-17 5.538968138e-17 1500 4.902890511 100
3.13 -7.632783294e-17 -3.989863995e-17 1500 2.70455397 100
3.14 1.387778781e-17 -2.289834988e-16 1500 -1.353667912 100
3.15 -4.857225733e-17 -1.804112415e-16 1500 -4.62001371 100
3.16 1.179611964e-16 6.245004514e-17 1500 -6.806141274 100
3.17 -1.110223025e-16 9.020562075e-17 1500 -8.256252386 100
3.18 6.938893904e-18 0 1500 -9.223371079 100
3.19 -9.020562075e-17 -1.110223025e-16 1500 -9.851741278 100
3.2 0 -1.734723476e-16 1500 -10.23608356 100
3.21 -1.595945598e-16 7.632783294e-17 1500 -10.43976741 100
3.22 -1.179611964e-16 -1.595945598e-16 1500 -10.51529168 100
3.23 3.469446952e-17 3.469446952e-17 1500 -10.49588188 100
3.24 -1.318389842e-16 1.595945598e-16 1500 -10.40689811 100
3.25 -1.110223025e-16 5.551115123e-17 1500 -10.26588114 100
3.26 -6.938893904e-17 -6.938893904e-18 1500 -10.08654373 100
3.27 -6.245004514e-17 1.179611964e-16 1500 -9.881408131 100
3.28 -2.220446049e-16 1.526556659e-16 1500 -9.658438378 100
3.29 1.387778781e-17 1.665334537e-16 1500 -9.426922966 100
3.3 -5.551115123e-17 1.249000903e-16 1500 -9.192534351 100
3.31 -7.632783294e-17 3.261280135e-16 1500 -8.962263758 100
3.32 -6.245004514e-17 1.45716772e-16 1500 -8.739750717 100
3.33 -2.775557562e-17 5.551115123e-17 1500 -8.524652263 100
3.34 7.632783294e-17 -6.938893904e-18 1500 -8.321771087 100
3.35 -1.040834086e-16 2.289834988e-16 1500 -8.131494926 100
3.36 -9.714451465e-17 3.469446952e-17 1500 -7.953935794 100
3.37 9.020562075e-17 9.020562075e-17 1500 -7.792090298 100
3.38 -1.942890293e-16 8.326672685e-17 1500 -7.645909311 100
3.39 -1.249000903e-16 3.538835891e-16 1500 -7.516300533 100
3.4 9.020562075e-17 1.179611964e-16 1500 -7.40404309 100
3.41 -2.081668171e-17 1.595945598e-16 1500 -7.309612696 100
3.42 -1.318389842e-16 1.45716772e-16 1500 -7.232843689 100
3.43 -1.42247325e-16 2.012279232e-16 1500 -7.172305951 100
3.44 -3.816391647e-17 1.873501354e-16 1500 -7.124178109 100
3.45 1.318389842e-16 1.595945598e-16 1500 -7.081244978 100
3.46 -2.671474153e-16 4.857225733e-17 1500 -7.025534562 100
3.47 -2.463307336e-16 2.983724379e-16 1500 -6.928758816 100
3.48 1.838806885e-16 1.526556659e-16 1500 -6.741351318 100
3.49 -1.214306433e-16 3.400058013e-16 1500 -6.389232265 100
3.5 4.510281038e-17 2.706168623e-16 1500 -5.789573166 100
3.51 6.938893904e-17 3.053113318e-16 1500 -4.923642402 100
3.52 3.122502257e-17 2.012279232e-16 1500 -3.983774665 100
3.53 -9.020562075e-17 1.387778781e-16 1500 -3.424234675 100
3.54 -6.938893904e-17 1.804112415e-16 1500 -3.612908545 100
3.55 -7.632783294e-17 1.45716772e-16 1500 -4.386494935 100
3.56 6.245004514e-17 4.857225733e-17 1500 -5.25892008 100
3.57 3.469446952e-17 1.873501354e-16 1500 -5.913177301 100
3.58 -4.163336342e-17 2.289834988e-16 1500 -6.297367432 100
3.59 -3.469446952e-18 1.318389842e-16 1500 -6.480047911 100
3.6 3.816391647e-17 1.179611964e-16 1500 -6.545788209 100
3.61 3.469446952e-18 6.245004514e-17 1500 -6.554106866 100
3.62 -8.67361738e-17 3.122502257e-16 1500 -6.542199499 100
3.63 7.285838599e-17 3.122502257e-16 1500 -6.530531007 100
3.64 -1.908195824e-16 6.938893904e-17 1500 -6.528704137 100
3.65 1.249000903e-16 1.318389842e-16 1500 -6.538939189 100
3.66 7.285838599e-17 1.387778781e-16 1500 -6.556400726 100
3.67 -2.012279232e-16 3.885780586e-16 1500 -6.571626917 100
3.68 -3.469446952e-17 2.428612866e-16 1500 -6.566551499 100
3.69 -2.567390744e-16 1.179611964e-16 1500 -6.509655345 100
3.7 -5.898059818e-17 1.526556659e-16 1500 -6.357592355 100
3.71 -1.006139616e-16 2.498001805e-16 1500 -6.061331404 100
3.72 -9.36750677e-17 8.326672685e-17 1500 -5.595671913 100
3.73 4.857225733e-17 4.30211422e-16 1500 -5.021634547 100
3.74 -1.283695372e-16 1.595945598e-16 1500 -4.542847565 100
3.75 -1.908195824e-16 2.775557562e-16 1500 -4.433672755 100
3.76 -8.67361738e-17 1.387778781e-16 1500 -4.800641453 100
3.77 2.428612866e-17 2.220446049e-16 1500 -5.463211862 100
3.78 1.040834086e-17 2.15105711e-16 1500 -6.145497966 100
3.79 -3.469446952e-18 3.885780586e-16 1500 -6.66816683 100
3.8 -3.469446952e-17 4.163336342e-17 1500 -6.986719116 100
3.81 1.214306433e-16 3.400058013e-16 1500 -7.129581384 100
3.82 3.469446952e-17 7.632783294e-17 1500 -7.137040938 100
3.83 -4.163336342e-17 3.122502257e-16 1500 -7.048239095 100
3.84 1.214306433e-16 7.632783294e-17 1500 -6.901861468 100
3.85 -1.075528555e-16 2.844946501e-16 1500 -6.741800111 100
3.86 -1.387778781e-17 2.706168623e-16 1500 -6.615438309 100
3.87 1.040834086e-17 2.844946501e-16 1500 -6.559153623 100
3.88 -2.081668171e-17 1.526556659e-16 1500 -6.583964848 100
3.89 -9.36750677e-17 3.60822483e-16 1500 -6.662376438 100
3.9 -6.938893904e-18 3.538835891e-16 1500 -6.743066973 100
3.91 -1.283695372e-16 2.012279232e-16 1500 -6.775608501 100
3.92 9.714451465e-17 3.469446952e-16 1500 -6.723079754 100
3.93 1.942890293e-16 2.220446049e-16 1500 -6.576348612 100
3.94 -1.075528555e-16 3.053113318e-16 1500 -6.358618818 100
3.95 -1.179611964e-16 1.595945598e-16 1500 -6.126028157 100
3.96 2.220446049e-16 2.844946501e-16 1500 -5.954364375 100
3.97 -2.081668171e-17 2.636779683e-16 1500 -5.912072442 100
3.98 1.040834086e-16 2.289834988e-16 1500 -6.01961406 100
3.99 -5.551115123e-17 1.318389842e-16 1500 -6.243783261 100
4 0 2.428612866e-16 1500 -6.522067203 100
4.01 1.387778781e-16 1.526556659e-16 1500 -6.792599261 100
4.02 1.040834086e-17 2.844946501e-16 1500 -7.017900362 100
4.03 1.491862189e-16 4.232725281e-16 1500 -7.180047786 100
4.04 -3.469446952e-18 2.844946501e-16 1500 -7.272420285 100
