t vsx vsy Ekin Epot T 
0.38 -1.671708105e-09 8.058123058e-10 1.130236139e+17 -0.002116053673 7.534907593e+15
0.39 -1.724458798e-09 9.777068044e-10 1.130236139e+17 -0.00204609774 7.534907593e+15
0.4 -1.695354968e-09 2.753949957e-09 1.130236139e+17 -0.001343194036 7.534907593e+15
0.41 -2.080980721e-09 3.009517968e-09 1.130236139e+17 0 7.534907593e+15
0.42 -2.080980721e-09 3.009517968e-09 1.130236139e+17 0 7.534907593e+15
0.43 -2.080980721e-09 3.009517968e-09 1.130236139e+17 0 7.534907593e+15
0.44 -2.080980721e-09 3.009517968e-09 1.130236139e+17 0 7.534907593e+15
0.45 -2.080980721e-09 3.009517968e-09 1.130236139e+17 0 7.534907593e+15
0.46 -2.080980721e-09 3.009517968e-09 1.130236139e+17 0 7.534907593e+15
0.47 -1.249702564e-09 2.424712875e-09 1.130236139e+17 -0.00135890737 7.534907593e+15
0.48 -1.591672572e-09 1.875378075e-09 1.130236139e+17 -0.001492270541 7.534907593e+15
0.49 -1.773571512e-09 8.194547263e-10 1.130236139e+17 -0.001140184696 7.534907593e+15
0.5 -1.713544862e-09 -2.710294211e-10 1.130236139e+17 0 7.534907593e+15
0.51 -1.713544862e-09 -2.710294211e-10 1.130236139e+17 0 7.534907593e+15
0.52 -1.713544862e-09 -2.710294211e-10 1.130236139e+17 0 7.534907593e+15
0.53 -1.713544862e-09 -2.710294211e-10 1.130236139e+17 0 7.534907593e+15
0.54 -1.195132882e-09 2.782144293e-09 1.130236139e+17 -0.00168034089 7.534907593e+15
0.55 -1.77902848e-09 1.458829502e-09 1.130236139e+17 -0.003717459088 7.534907593e+15
0.56 -1.689897999e-09 1.943590178e-09 1.130236139e+17 -0.005700390555 7.534907593e+15
0.57 -1.493447144e-09 1.327862265e-09 1.130236139e+17 -0.005024130681 7.534907593e+15
0.58 -1.202408839e-09 3.043169272e-09 1.130236139e+17 -0.002704342751 7.534907593e+15
0.59 -1.187856924e-09 1.899024937e-09 1.130236139e+17 -0.001124806168 7.534907593e+15
0.6 -1.529826932e-09 1.014086592e-09 1.130236139e+17 0 7.534907593e+15
0.61 -1.529826932e-09 1.014086592e-09 1.130236139e+17 0 7.534907593e+15
0.62 -1.549835815e-09 2.814886102e-09 1.130236139e+17 -0.002432654489 7.534907593e+15
0.63 -1.524369964e-09 8.549250197e-11 1.130236139e+17 -0.008500029301 7.534907593e+15
0.64 -1.502542091e-09 1.214175427e-09 1.130236139e+17 -0.02403909993 7.534907593e+15
0.65 -1.326100119e-09 1.182343112e-11 1.130236139e+17 -0.03270970777 7.534907593e+15
0.66 -1.22969368e-09 1.942680683e-09 1.130236139e+17 -0.01708087764 7.534907593e+15
0.67 -1.895443802e-09 -1.919033821e-10 1.130236139e+17 -0.00529325083 7.534907593e+15
0.68 -1.367936875e-09 5.547917681e-11 1.130236139e+17 -0.001522016173 7.534907593e+15
0.69 -1.207865807e-09 5.1841198e-11 1.130236139e+17 0 7.534907593e+15
0.7 -1.648061243e-09 3.131390258e-09 1.130236139e+17 -0.002393328584 7.534907593e+15
0.71 -1.689897999e-09 1.512489689e-09 1.130236139e+17 -0.0120585718 7.534907593e+15
0.72 -1.464343313e-09 2.962224244e-09 1.130236139e+17 -0.07678662373 7.534907593e+15
0.73 -1.968203378e-09 9.267751011e-10 1.130236139e+17 -0.3206209387 7.534907593e+15
0.74 -1.677165073e-09 1.437001629e-10 1.130236139e+17 -0.231170618 7.534907593e+15
0.75 -1.942737526e-09 2.409251465e-09 1.130236139e+17 -0.04175964838 7.534907593e+15
0.76 -1.391583737e-09 2.246451913e-09 1.130236139e+17 -0.006906614874 7.534907593e+15
0.77 -1.495266133e-09 6.120899343e-10 1.130236139e+17 -0.001506194248 7.534907593e+15
0.78 -1.882710876e-09 5.657057045e-10 1.130236139e+17 -0.001610489469 7.534907593e+15
0.79 -1.577120656e-09 1.795342541e-09 1.130236139e+17 -0.008847450418 7.534907593e+15
0.8 -1.329738097e-09 1.146872819e-09 1.130236139e+17 -0.08796272317 7.534907593e+15
0.81 -1.944556516e-09 2.31921149e-09 1.130236139e+17 -0.9202180695 7.534907593e+15
0.82 -1.751743639e-09 2.4547262e-09 1.130236139e+17 169.2806487 7.534907593e+15
0.83 -1.806313321e-09 2.857632353e-09 1.130236139e+17 -0.1328880663 7.534907593e+15
0.84 -1.733553745e-09 2.021806722e-09 1.130236139e+17 -0.006493117657 7.534907593e+15
0.85 -1.568025709e-09 7.039488992e-10 1.130236139e+17 0 7.534907593e+15
0.86 -1.568025709e-09 7.039488992e-10 1.130236139e+17 0 7.534907593e+15
0.87 -1.811770289e-09 1.827174856e-09 1.130236139e+17 -0.00102239211 7.534907593e+15
0.88 -1.584396614e-09 1.20326149e-09 1.130236139e+17 -0.001128188653 7.534907593e+15
0.89 -1.360660917e-09 2.220076567e-09 1.130236139e+17 -0.001305980263 7.534907593e+15
0.9 -1.593491561e-09 1.289663487e-09 1.130236139e+17 -0.002448964188 7.534907593e+15
0.91 -1.675346084e-09 1.099579094e-09 1.130236139e+17 -0.002369254849 7.534907593e+15
0.92 -1.591672572e-09 1.275111572e-09 1.130236139e+17 -0.001205706187 7.534907593e+15
0.93 -1.409773631e-09 1.668922778e-09 1.130236139e+17 0 7.534907593e+15
0.94 -1.497085123e-09 3.265085979e-09 1.130236139e+17 -0.005251859352 7.534907593e+15
0.95 -1.598948529e-09 1.199623512e-09 1.130236139e+17 -0.1062696088 7.534907593e+15
0.96 -1.589853582e-09 1.334228728e-09 1.130236139e+17 1071.382388 7.534907593e+15
0.97 -1.211503786e-09 1.321495802e-09 1.130236139e+17 -0.001612268857 7.534907593e+15
0.98 -1.789942417e-09 1.2360033e-09 1.130236139e+17 0 7.534907593e+15
0.99 -1.235150648e-09 3.103195922e-09 1.130236139e+17 -0.00698208839 7.534907593e+15
1 -1.209684797e-09 2.634806151e-09 1.130236139e+17 -0.003824670076 7.534907593e+15
1.01 -1.477076239e-09 -2.637534635e-10 1.130236139e+17 -0.01631876724 7.534907593e+15
1.02 -1.793580395e-09 2.994056558e-09 1.130236139e+17 -0.06723735947 7.534907593e+15
1.03 -1.440696451e-09 3.089553502e-09 1.130236139e+17 0 7.534907593e+15
1.04 -1.795399385e-09 -1.828084351e-10 1.130236139e+17 -0.001154843107 7.534907593e+15
1.05 -1.227874691e-09 9.604264051e-10 1.130236139e+17 -0.8711438881 7.534907593e+15
1.06 -1.373393843e-09 2.829438017e-09 1.130236139e+17 -0.01478087352 7.534907593e+15
1.07 -1.558930762e-09 1.611624612e-09 1.130236139e+17 -0.002081433843 7.534907593e+15
1.08 -1.859064014e-09 4.965841072e-10 1.130236139e+17 -0.001730565292 7.534907593e+15
1.09 -1.562568741e-09 3.15503712e-09 1.130236139e+17 -0.001844587841 7.534907593e+15
1.1 -2.071885774e-09 2.832166501e-09 1.130236139e+17 -0.003027572403 7.534907593e+15
1.11 -1.175123998e-09 1.54159352e-09 1.130236139e+17 369.5909376 7.534907593e+15
1.12 -1.582577625e-09 4.547473509e-11 1.130236139e+17 -0.003979546767 7.534907593e+15
1.13 -1.520731985e-09 3.198692866e-09 1.130236139e+17 -0.001755716285 7.534907593e+15
1.14 -1.553473794e-09 2.27282726e-09 1.130236139e+17 -0.001339840597 7.534907593e+15
1.15 -1.202408839e-09 -1.509761205e-10 1.130236139e+17 -0.002625645502 7.534907593e+15
1.16 -2.05369588e-09 6.566551747e-10 1.130236139e+17 -0.00565974042 7.534907593e+15
1.17 -1.315186182e-09 3.23416316e-09 1.130236139e+17 0.1098835311 7.534907593e+15
1.18 -1.589853582e-09 9.440555004e-10 1.130236139e+17 -0.003171293386 7.534907593e+15
1.19 -1.604405497e-09 7.767084753e-10 1.130236139e+17 0 7.534907593e+15
1.2 -1.247883574e-09 5.61158231e-10 1.130236139e+17 -0.01671670692 7.534907593e+15
1.21 -1.584396614e-09 2.0427251e-09 1.130236139e+17 -0.08741200552 7.534907593e+15
1.22 -1.531645921e-09 7.639755495e-11 1.130236139e+17 -0.001241484559 7.534907593e+15
1.23 -2.079161732e-09 1.925400284e-09 1.130236139e+17 -0.01090230328 7.534907593e+15
1.24 -1.513456027e-09 -1.455191523e-11 1.130236139e+17 0 7.534907593e+15
1.25 -1.513456027e-09 -1.455191523e-11 1.130236139e+17 0 7.534907593e+15
1.26 -1.837236141e-09 2.920387487e-09 1.130236139e+17 -0.0863541232 7.534907593e+15
1.27 -1.546197836e-09 3.175955499e-09 1.130236139e+17 -0.9796573115 7.534907593e+15
1.28 -1.862701993e-09 4.974936019e-10 1.130236139e+17 0 7.534907593e+15
1.29 -1.862701993e-09 4.974936019e-10 1.130236139e+17 0 7.534907593e+15
1.3 -1.307910225e-09 6.366462912e-12 1.130236139e+17 -0.0119371676 7.534907593e+15
1.31 -1.317005172e-09 7.903508958e-10 1.130236139e+17 -0.004188416834 7.534907593e+15
1.32 -1.284263362e-09 -2.728484105e-12 1.130236139e+17 -0.01388075484 7.534907593e+15
1.33 -1.50618007e-09 2.369233698e-09 1.130236139e+17 -0.04225510061 7.534907593e+15
1.34 -1.393402727e-09 3.082277544e-09 1.130236139e+17 0 7.534907593e+15
1.35 -1.817227258e-09 1.184162102e-09 1.130236139e+17 -0.0009801122746 7.534907593e+15
1.36 -1.933642579e-09 5.42968337e-10 1.130236139e+17 -0.8648642246 7.534907593e+15
1.37 -2.013678113e-09 2.542037691e-09 1.130236139e+17 -0.03866854523 7.534907593e+15
1.38 -1.520731985e-09 3.332388587e-09 1.130236139e+17 -0.00111512624 7.534907593e+15
1.39 -2.017316092e-09 1.057742338e-09 1.130236139e+17 -0.001603129134 7.534907593e+15
1.4 -1.47343826e-09 2.451088221e-09 1.130236139e+17 -0.00307283508 7.534907593e+15
1.41 -1.269711447e-09 2.093656803e-09 1.130236139e+17 -0.001000601424 7.534907593e+15
1.42 -1.611681455e-09 -2.273736754e-11 1.130236139e+17 -0.6722114719 7.534907593e+15
1.43 -1.495266133e-09 2.528395271e-09 1.130236139e+17 -0.02821517046 7.534907593e+15
1.44 -1.820865236e-09 3.122295311e-09 1.130236139e+17 0 7.534907593e+15
1.45 -1.437058472e-09 -7.094058674e-11 1.130236139e+17 -0.002602223148 7.534907593e+15
1.46 -1.420687568e-09 2.725755621e-09 1.130236139e+17 -0.2097091413 7.534907593e+15
1.47 -1.557111773e-09 6.712070899e-10 1.130236139e+17 -0.002674536168 7.534907593e+15
1.48 -1.389764748e-09 3.283275873e-10 1.130236139e+17 -0.009260727596 7.534907593e+15
1.49 -1.813589279e-09 1.856278686e-09 1.130236139e+17 -0.002690538142 7.534907593e+15
1.5 -1.236969638e-09 3.132299753e-09 1.130236139e+17 0 7.534907593e+15
1.51 -1.438877462e-09 2.169144864e-09 1.130236139e+17 -0.006287605645 7.534907593e+15
1.52 0.0003401948688 8.843995602e-06 1.882461985e+27 5.787723908e+13 1.254974656e+26
1.53 0.0003401948688 -0.000143743895 7.529847938e+27 0 5.019898625e+26
1.54 0.0003401948688 -0.000143743895 7.529847938e+27 0 5.019898625e+26
1.55 0.0003401948688 -0.000143743895 7.529847938e+27 0 5.019898625e+26
1.56 0.0003401948688 -0.000143743895 7.529847938e+27 0 5.019898625e+26
1.57 0.0003401948688 -0.000143743895 7.529847938e+27 0 5.019898625e+26
1.58 0.0003401948688 -0.000143743895 7.529847938e+27 0 5.019898625e+26
1.59 0.0003401948688 -0.000143743895 7.529847938e+27 0 5.019898625e+26
1.6 0.0003401948688 -0.000143743895 7.529847938e+27 0 5.019898625e+26
1.61 0.0003401948688 -0.000143743895 7.529847938e+27 0 5.019898625e+26
1.62 0.0003401948688 -0.000143743895 7.529847938e+27 0 5.019898625e+26
1.63 0.0003401948688 -0.000143743895 7.529847938e+27 0 5.019898625e+26
1.64 0.0003401948688 -0.000143743895 7.529847938e+27 0 5.019898625e+26
1.65 0.0003401948688 -0.000143743895 7.529847938e+27 0 5.019898625e+26
1.66 0.0003401948688 -0.000143743895 7.529847938e+27 0 5.019898625e+26
1.67 0.0003401948688 -0.000143743895 7.529847938e+27 0 5.019898625e+26
1.68 0.0003401948688 -0.000143743895 7.529847938e+27 0 5.019898625e+26
1.69 0.0003401948688 -0.000143743895 7.529847938e+27 0 5.019898625e+26
1.7 0.0003401948688 -0.000143743895 7.529847938e+27 0 5.019898625e+26
1.71 0.0003401948688 -0.000143743895 7.529847938e+27 0 5.019898625e+26
1.72 0.0003401948688 -0.000143743895 7.529847938e+27 0 5.019898625e+26
1.73 0.0003401948688 -0.000143743895 7.529847938e+27 0 5.019898625e+26
1.74 0.0003401948688 -0.000143743895 7.529847938e+27 0 5.019898625e+26
1.75 0.0003401948688 -0.000143743895 7.529847938e+27 0 5.019898625e+26
1.76 0.0003401948688 -0.000143743895 7.529847938e+27 0 5.019898625e+26
1.77 0.0003401948688 -0.000143743895 7.529847938e+27 0 5.019898625e+26
1.78 0.0003401948688 -0.000143743895 7.529847938e+27 0 5.019898625e+26
1.79 0.0003401948688 -0.000143743895 7.529847938e+27 0 5.019898625e+26
1.8 0.0003401948688 -0.000143743895 7.529847938e+27 0 5.019898625e+26
1.81 0.0003401948688 -0.000143743895 7.529847938e+27 0 5.019898625e+26
1.82 0.0003401948688 -0.000143743895 7.529847938e+27 0 5.019898625e+26
1.83 0.0003401948688 -0.000143743895 7.529847938e+27 0 5.019898625e+26
1.84 0.0003401948688 -0.000143743895 7.529847938e+27 0 5.019898625e+26
1.85 0.0003401948688 -0.000143743895 7.529847938e+27 0 5.019898625e+26
1.86 0.0003401948688 -0.000143743895 7.529847938e+27 0 5.019898625e+26
1.87 0.0003401948688 -0.000143743895 7.529847938e+27 0 5.019898625e+26
1.88 0.0003401948688 -0.000143743895 7.529847938e+27 0 5.019898625e+26
1.89 0.0003401948688 -0.000143743895 7.529847938e+27 0 5.019898625e+26
1.9 0.0003401948688 -0.000143743895 7.529847938e+27 0 5.019898625e+26
1.91 0.0003401948688 -0.000143743895 7.529847938e+27 0 5.019898625e+26
1.92 0.0003401948688 -0.000143743895 7.529847938e+27 0 5.019898625e+26
1.93 0.0003401948688 -0.000143743895 7.529847938e+27 0 5.019898625e+26
1.94 0.0003401948688 -0.000143743895 7.529847938e+27 0 5.019898625e+26
1.95 0.0003401948688 -0.000143743895 7.529847938e+27 0 5.019898625e+26
1.96 0.0003401948688 -0.000143743895 7.529847938e+27 0 5.019898625e+26
1.97 0.0003401948688 -0.000143743895 7.529847938e+27 0 5.019898625e+26
1.98 0.0003401948688 -0.000143743895 7.529847938e+27 0 5.019898625e+26
1.99 0.0003401948688 -0.000143743895 7.529847938e+27 0 5.019898625e+26
2 0.0003401948688 -0.000143743895 7.529847938e+27 0 5.019898625e+26
2.01 0.0003401948688 -0.000143743895 7.529847938e+27 0 5.019898625e+26
2.02 0.0003401948688 -0.000143743895 7.529847938e+27 0 5.019898625e+26
2.03 0.0003401948688 -0.000143743895 7.529847938e+27 0 5.019898625e+26
2.04 0.0003401948688 -0.000143743895 7.529847938e+27 0 5.019898625e+26
2.05 0.0003401948688 -0.000143743895 7.529847938e+27 0 5.019898625e+26
2.06 0.0003401948688 -0.000143743895 7.529847938e+27 0 5.019898625e+26
2.07 0.0003401948688 -0.000143743895 7.529847938e+27 0 5.019898625e+26
2.08 0.0003401948688 -0.000143743895 7.529847938e+27 0 5.019898625e+26
2.09 0.0003401948688 -0.000143743895 7.529847938e+27 0 5.019898625e+26
2.1 0.0003401948688 -0.000143743895 7.529847938e+27 0 5.019898625e+26
2.11 0.0003401948688 -0.000143743895 7.529847938e+27 0 5.019898625e+26
2.12 0.0003401948688 -0.000143743895 7.529847938e+27 0 5.019898625e+26
2.13 0.0003401948688 -0.000143743895 7.529847938e+27 0 5.019898625e+26
2.14 0.0003401948688 -0.000143743895 7.529847938e+27 0 5.019898625e+26
2.15 0.0003401948688 -0.000143743895 7.529847938e+27 0 5.019898625e+26
2.16 0.0003401948688 -0.000143743895 7.529847938e+27 0 5.019898625e+26
2.17 0.0003401948688 -0.000143743895 7.529847938e+27 0 5.019898625e+26
2.18 0.0003401948688 -0.000143743895 7.529847938e+27 0 5.019898625e+26
2.19 0.0003401948688 -0.000143743895 7.529847938e+27 0 5.019898625e+26
2.2 0.0003401948688 -0.000143743895 7.529847938e+27 0 5.019898625e+26
2.21 0.0003401948688 -0.000143743895 7.529847938e+27 0 5.019898625e+26
2.22 0.0003401948688 -0.000143743895 7.529847938e+27 0 5.019898625e+26
2.23 0.0003401948688 -0.000143743895 7.529847938e+27 0 5.019898625e+26
2.24 0.0003401948688 -0.000143743895 7.529847938e+27 0 5.019898625e+26
2.25 0.0003401948688 -0.000143743895 7.529847938e+27 0 5.019898625e+26
2.26 0.0003401948688 -0.000143743895 7.529847938e+27 0 5.019898625e+26
2.27 0.0003401948688 -0.000143743895 7.529847938e+27 0 5.019898625e+26
2.28 0.0003401948688 -0.000143743895 7.529847938e+27 0 5.019898625e+26
2.29 0.0003401948688 -0.000143743895 7.529847938e+27 0 5.019898625e+26
2.3 0.0003401948688 -0.000143743895 7.529847938e+27 0 5.019898625e+26
2.31 0.0003401948688 -0.000143743895 7.529847938e+27 0 5.019898625e+26
2.32 0.0003401948688 -0.000143743895 7.529847938e+27 0 5.019898625e+26
2.33 0.0003401948688 -0.000143743895 7.529847938e+27 0 5.019898625e+26
2.34 0.0003401948688 -0.000143743895 7.529847938e+27 0 5.019898625e+26
2.35 0.0003401948688 -0.000143743895 7.529847938e+27 0 5.019898625e+26
2.36 0.0003401948688 -0.000143743895 7.529847938e+27 0 5.019898625e+26
2.37 0.0003401948688 -0.000143743895 7.529847938e+27 0 5.019898625e+26
2.38 0.0003401948688 -0.000143743895 7.529847938e+27 0 5.019898625e+26
2.39 0.0003401948688 -0.000143743895 7.529847938e+27 0 5.019898625e+26
2.4 0.0003401948688 -0.000143743895 7.529847938e+27 0 5.019898625e+26
2.41 0.0003401948688 -0.000143743895 7.529847938e+27 0 5.019898625e+26
2.42 0.0003401948688 -0.000143743895 7.529847938e+27 0 5.019898625e+26
2.43 0.0003401948688 -0.000143743895 7.529847938e+27 0 5.019898625e+26
2.44 0.0003401948688 -0.000143743895 7.529847938e+27 0 5.019898625e+26
2.45 0.0003401948688 -0.000143743895 7.529847938e+27 0 5.019898625e+26
2.46 0.0003401948688 -0.000143743895 7.529847938e+27 0 5.019898625e+26
2.47 0.0003401948688 -0.000143743895 7.529847938e+27 0 5.019898625e+26
2.48 0.0003401948688 -0.000143743895 7.529847938e+27 0 5.019898625e+26
2.49 0.0003401948688 -0.000143743895 7.529847938e+27 0 5.019898625e+26
2.5 0.0003401948688 -0.000143743895 7.529847938e+27 0 5.019898625e+26
2.51 0.0003401948688 -0.000143743895 7.529847938e+27 0 5.019898625e+26
2.52 0.0003401948688 -0.000143743895 7.529847938e+27 0 5.019898625e+26
2.53 0.0003401948688 -0.000143743895 7.529847938e+27 0 5.019898625e+26
2.54 0.0003401948688 -0.000143743895 7.529847938e+27 0 5.019898625e+26
2.55 0.0003401948688 -0.000143743895 7.529847938e+27 0 5.019898625e+26
2.56 0.0003401948688 -0.000143743895 7.529847938e+27 0 5.019898625e+26
2.57 0.0003401948688 -0.000143743895 7.529847938e+27 0 5.019898625e+26
2.58 0.0003401948688 -0.000143743895 7.529847938e+27 0 5.019898625e+26
2.59 0.0003401948688 -0.000143743895 7.529847938e+27 0 5.019898625e+26
2.6 0.0003401948688 -0.000143743895 7.529847938e+27 0 5.019898625e+26
2.61 0.0003401948688 -0.000143743895 7.529847938e+27 0 5.019898625e+26
2.62 0.0003401948688 -0.000143743895 7.529847938e+27 0 5.019898625e+26
2.63 0.0003401948688 -0.000143743895 7.529847938e+27 0 5.019898625e+26
2.64 0.0003401948688 -0.000143743895 7.529847938e+27 0 5.019898625e+26
2.65 0.0003401948688 -0.000143743895 7.529847938e+27 0 5.019898625e+26
2.66 0.0003401948688 -0.000143743895 7.529847938e+27 0 5.019898625e+26
2.67 0.0003401948688 -0.000143743895 7.529847938e+27 0 5.019898625e+26
2.68 0.0003401948688 -0.000143743895 7.529847938e+27 0 5.019898625e+26
2.69 0.0003401948688 -0.000143743895 7.529847938e+27 0 5.019898625e+26
2.7 0.0003401948688 -0.000143743895 7.529847938e+27 0 5.019898625e+26
2.71 0.0003401948688 -0.000143743895 7.529847938e+27 0 5.019898625e+26
2.72 0.0003401948688 -0.000143743895 7.529847938e+27 0 5.019898625e+26
2.73 0.0003401948688 -0.000143743895 7.529847938e+27 0 5.019898625e+26
2.74 0.0003401948688 -0.000143743895 7.529847938e+27 0 5.019898625e+26
2.75 0.0003401948688 -0.000143743895 7.529847938e+27 0 5.019898625e+26
2.76 0.0003401948688 -0.000143743895 7.529847938e+27 0 5.019898625e+26
2.77 0.0003401948688 -0.000143743895 7.529847938e+27 0 5.019898625e+26
2.78 0.0003401948688 -0.000143743895 7.529847938e+27 0 5.019898625e+26
2.79 0.0003401948688 -0.000143743895 7.529847938e+27 0 5.019898625e+26
2.8 0.0003401948688 -0.000143743895 7.529847938e+27 0 5.019898625e+26
2.81 0.0003401948688 -0.000143743895 7.529847938e+27 0 5.019898625e+26
2.82 0.0003401948688 -0.000143743895 7.529847938e+27 0 5.019898625e+26
2.83 0.0003401948688 -0.000143743895 7.529847938e+27 0 5.019898625e+26
2.84 0.0003401948688 -0.000143743895 7.529847938e+27 0 5.019898625e+26
2.85 0.0003401948688 -0.000143743895 7.529847938e+27 0 5.019898625e+26
2.86 0.0003401948688 -0.000143743895 7.529847938e+27 0 5.019898625e+26
2.87 0.0003401948688 -0.000143743895 7.529847938e+27 0 5.019898625e+26
2.88 0.0003401948688 -0.000143743895 7.529847938e+27 0 5.019898625e+26
2.89 0.0003401948688 -0.000143743895 7.529847938e+27 0 5.019898625e+26
2.9 0.0003401948688 -0.000143743895 7.529847938e+27 0 5.019898625e+26
2.91 0.0003401948688 -0.000143743895 7.529847938e+27 0 5.019898625e+26
2.92 0.0003401948688 -0.000143743895 7.529847938e+27 0 5.019898625e+26
2.93 0.0003401948688 -0.000143743895 7.529847938e+27 0 5.019898625e+26
2.94 0.0003401948688 -0.000143743895 7.529847938e+27 0 5.019898625e+26
2.95 0.0003401948688 -0.000143743895 7.529847938e+27 0 5.019898625e+26
2.96 0.0003401948688 -0.000143743895 7.529847938e+27 0 5.019898625e+26
2.97 0.0003401948688 -0.000143743895 7.529847938e+27 0 5.019898625e+26
2.98 0.0003401948688 -0.000143743895 7.529847938e+27 0 5.019898625e+26
2.99 0.0003401948688 -0.000143743895 7.529847938e+27 0 5.019898625e+26
3 0.0003401948688 -0.000143743895 7.529847938e+27 0 5.019898625e+26
3.01 0.0003401948688 -0.000143743895 7.529847938e+27 0 5.019898625e+26
3.02 0.0003401948688 -0.000143743895 7.529847938e+27 0 5.019898625e+26
3.03 0.0003401948688 -0.000143743895 7.529847938e+27 0 5.019898625e+26
3.04 0.0003401948688 -0.000143743895 7.529847938e+27 0 5.019898625e+26
3.05 0.0003401948688 -0.000143743895 7.529847938e+27 0 5.019898625e+26
3.06 0.0003401948688 -0.000143743895 7.529847938e+27 0 5.019898625e+26
3.07 0.0003401948688 -0.000143743895 7.529847938e+27 0 5.019898625e+26
3.08 0.0003401948688 -0.000143743895 7.529847938e+27 0 5.019898625e+26
3.09 0.0003401948688 -0.000143743895 7.529847938e+27 0 5.019898625e+26
3.1 0.0003401948688 -0.000143743895 7.529847938e+27 0 5.019898625e+26
3.11 0.0003401948688 -0.000143743895 7.529847938e+27 0 5.019898625e+26
3.12 0.0003401948688 -0.000143743895 7.529847938e+27 0 5.019898625e+26
3.13 0.0003401948688 -0.000143743895 7.529847938e+27 0 5.019898625e+26
3.14 0.0003401948688 -0.000143743895 7.529847938e+27 0 5.019898625e+26
3.15 0.0003401948688 -0.000143743895 7.529847938e+27 0 5.019898625e+26
3.16 0.0003401948688 -0.000143743895 7.529847938e+27 0 5.019898625e+26
3.17 0.0003401948688 -0.000143743895 7.529847938e+27 0 5.019898625e+26
3.18 0.0003401948688 -0.000143743895 7.529847938e+27 0 5.019898625e+26
3.19 0.0003401948688 -0.000143743895 7.529847938e+27 0 5.019898625e+26
3.2 0.0003401948688 -0.000143743895 7.529847938e+27 0 5.019898625e+26
3.21 0.0003401948688 -0.000143743895 7.529847938e+27 0 5.019898625e+26
3.22 0.0003401948688 -0.000143743895 7.529847938e+27 0 5.019898625e+26
