# n      x1       x2       g1      g2      eps

4770000  0.790976  0.624698  0.118994  0.188842  0.184543
4780000  0.791418  0.625401  0.118647  0.188396  0.183831
4790000  0.79186  0.626102  0.118301  0.187952  0.183122
4800000  0.7923  0.626801  0.117958  0.187509  0.182417
4810000  0.792738  0.627499  0.117615  0.187067  0.181714
4820000  0.793176  0.628195  0.117274  0.186627  0.181015
4830000  0.793612  0.628889  0.116935  0.186189  0.180319
4840000  0.794047  0.629582  0.116597  0.185752  0.179626
4850000  0.794481  0.630273  0.11626  0.185316  0.178936
4860000  0.794913  0.630963  0.115925  0.184882  0.178249
4870000  0.795345  0.631651  0.115591  0.184449  0.177565
4880000  0.795775  0.632337  0.115259  0.184018  0.176884
4890000  0.796203  0.633022  0.114928  0.183588  0.176206
4900000  0.796631  0.633705  0.114598  0.18316  0.175531
4910000  0.797057  0.634386  0.11427  0.182732  0.174859
4920000  0.797482  0.635066  0.113944  0.182307  0.17419
4930000  0.797906  0.635745  0.113618  0.181882  0.173524
4940000  0.798329  0.636422  0.113295  0.181459  0.172861
4950000  0.79875  0.637097  0.112972  0.181038  0.1722
4960000  0.79917  0.63777  0.112651  0.180618  0.171543
4970000  0.79959  0.638442  0.112331  0.180199  0.170888
4980000  0.800007  0.639113  0.112013  0.179781  0.170237
4990000  0.800424  0.639782  0.111695  0.179365  0.169588
5000000  0.80084  0.640449  0.11138  0.17895  0.168942
5010000  0.801254  0.641115  0.111065  0.178537  0.168298
5020000  0.801667  0.64178  0.110752  0.178125  0.167658
5030000  0.802079  0.642442  0.11044  0.177714  0.16702
5040000  0.80249  0.643104  0.110129  0.177304  0.166385
5050000  0.8029  0.643763  0.10982  0.176896  0.165753
5060000  0.803308  0.644422  0.109512  0.176489  0.165124
5070000  0.803716  0.645078  0.109205  0.176084  0.164497
5080000  0.804122  0.645734  0.1089  0.175679  0.163873
5090000  0.804527  0.646387  0.108596  0.175276  0.163252
5100000  0.804931  0.647039  0.108293  0.174874  0.162633
5110000  0.805334  0.64769  0.107991  0.174474  0.162017
5120000  0.805736  0.648339  0.10769  0.174075  0.161404
5130000  0.806136  0.648987  0.107391  0.173677  0.160793
5140000  0.806536  0.649633  0.107093  0.17328  0.160185
5150000  0.806934  0.650278  0.106796  0.172885  0.15958
5160000  0.807331  0.650921  0.1065  0.17249  0.158977
5170000  0.807728  0.651563  0.106206  0.172098  0.158377
5180000  0.808123  0.652204  0.105913  0.171706  0.157779
5190000  0.808517  0.652843  0.105621  0.171315  0.157184
5200000  0.80891  0.65348  0.10533  0.170926  0.156592
5210000  0.809301  0.654116  0.10504  0.170538  0.156002
5220000  0.809692  0.654751  0.104751  0.170151  0.155414
5230000  0.810082  0.655384  0.104464  0.169766  0.154829
5240000  0.810471  0.656016  0.104178  0.169381  0.154247
5250000  0.810858  0.656646  0.103893  0.168998  0.153667
5260000  0.811245  0.657275  0.103609  0.168616  0.153089
5270000  0.81163  0.657902  0.103326  0.168235  0.152514
5280000  0.812014  0.658528  0.103044  0.167856  0.151942
5290000  0.812398  0.659153  0.102764  0.167477  0.151371
5300000  0.81278  0.659776  0.102484  0.1671  0.150804
5310000  0.813161  0.660398  0.102206  0.166724  0.150238
5320000  0.813542  0.661018  0.101928  0.166349  0.149675
5330000  0.813921  0.661637  0.101652  0.165975  0.149115
5340000  0.814299  0.662255  0.101377  0.165602  0.148557
5350000  0.814676  0.662871  0.101103  0.165231  0.148001
5360000  0.815052  0.663486  0.10083  0.16486  0.147448
5370000  0.815427  0.664099  0.100558  0.164491  0.146896
5380000  0.815801  0.664711  0.100288  0.164123  0.146348
5390000  0.816175  0.665322  0.100018  0.163756  0.145801
5400000  0.816547  0.665931  0.0997491  0.16339  0.145257
5410000  0.816918  0.666539  0.0994815  0.163025  0.144715
5420000  0.817288  0.667146  0.0992149  0.162662  0.144176
5430000  0.817657  0.667751  0.0989493  0.162299  0.143638
5440000  0.818025  0.668355  0.0986847  0.161938  0.143103
5450000  0.818392  0.668958  0.0984212  0.161577  0.14257
5460000  0.818758  0.669559  0.0981587  0.161218  0.14204
5470000  0.819124  0.670159  0.0978972  0.16086  0.141511
5480000  0.819488  0.670758  0.0976367  0.160503  0.140985
5490000  0.819851  0.671355  0.0973772  0.160147  0.140461
5500000  0.820213  0.671951  0.0971187  0.159792  0.13994
5510000  0.820575  0.672545  0.0968612  0.159438  0.13942
5520000  0.820935  0.673139  0.0966047  0.159085  0.138903
5530000  0.821294  0.673731  0.0963492  0.158733  0.138387
5540000  0.821653  0.674321  0.0960946  0.158383  0.137874
5550000  0.82201  0.674911  0.095841  0.158033  0.137363
5560000  0.822367  0.675499  0.0955883  0.157685  0.136855
5570000  0.822722  0.676086  0.0953366  0.157337  0.136348
5580000  0.823077  0.676671  0.0950859  0.15699  0.135843
5590000  0.823431  0.677255  0.0948361  0.156645  0.135341
5600000  0.823784  0.677838  0.0945873  0.156301  0.13484
5610000  0.824136  0.67842  0.0943394  0.155957  0.134342
5620000  0.824487  0.679  0.0940924  0.155615  0.133846
5630000  0.824837  0.679579  0.0938464  0.155273  0.133352
5640000  0.825186  0.680157  0.0936012  0.154933  0.13286
5650000  0.825534  0.680734  0.093357  0.154594  0.132369
5660000  0.825881  0.681309  0.0931137  0.154255  0.131881
5670000  0.826228  0.681883  0.0928713  0.153918  0.131395
5680000  0.826573  0.682456  0.0926299  0.153582  0.130911
5690000  0.826918  0.683027  0.0923893  0.153246  0.130429
5700000  0.827262  0.683597  0.0921496  0.152912  0.129949
5710000  0.827605  0.684166  0.0919108  0.152578  0.129471
5720000  0.827946  0.684734  0.0916728  0.152246  0.128995
5730000  0.828288  0.685301  0.0914358  0.151914  0.128521
5740000  0.828628  0.685866  0.0911996  0.151584  0.128049
5750000  0.828967  0.68643  0.0909643  0.151254  0.127578
5760000  0.829305  0.686993  0.0907299  0.150926  0.12711
5770000  0.829643  0.687555  0.0904963  0.150598  0.126644
5780000  0.82998  0.688115  0.0902636  0.150272  0.126179
5790000  0.830316  0.688674  0.0900317  0.149946  0.125717
5800000  0.830651  0.689232  0.0898007  0.149621  0.125256
5810000  0.830985  0.689789  0.0895705  0.149297  0.124797
5820000  0.831318  0.690345  0.0893412  0.148975  0.12434
5830000  0.83165  0.690899  0.0891127  0.148653  0.123885
5840000  0.831982  0.691452  0.088885  0.148332  0.123432
5850000  0.832313  0.692004  0.0886582  0.148012  0.122981
5860000  0.832642  0.692555  0.0884322  0.147692  0.122531
5870000  0.832971  0.693104  0.088207  0.147374  0.122083
5880000  0.8333  0.693653  0.0879826  0.147057  0.121638
5890000  0.833627  0.6942  0.087759  0.146741  0.121194
5900000  0.833953  0.694746  0.0875362  0.146425  0.120751
5910000  0.834279  0.695291  0.0873142  0.14611  0.120311
5920000  0.834604  0.695835  0.087093  0.145797  0.119872
5930000  0.834928  0.696377  0.0868726  0.145484  0.119435
5940000  0.835251  0.696919  0.086653  0.145172  0.119
5950000  0.835574  0.697459  0.0864342  0.144861  0.118567
5960000  0.835895  0.697998  0.0862162  0.144551  0.118136
5970000  0.836216  0.698536  0.0859989  0.144242  0.117706
5980000  0.836536  0.699073  0.0857824  0.143933  0.117278
5990000  0.836855  0.699608  0.0855667  0.143626  0.116851
6000000  0.837173  0.700143  0.0853518  0.143319  0.116427
6010000  0.837491  0.700676  0.0851376  0.143014  0.116004
6020000  0.837808  0.701208  0.0849241  0.142709  0.115583
6030000  0.838124  0.701739  0.0847115  0.142405  0.115163
6040000  0.838439  0.702269  0.0844995  0.142102  0.114745
6050000  0.838753  0.702798  0.0842883  0.141799  0.114329
6060000  0.839067  0.703326  0.0840779  0.141498  0.113915
6070000  0.83938  0.703852  0.0838682  0.141197  0.113502
6080000  0.839692  0.704378  0.0836592  0.140898  0.113091
6090000  0.840003  0.704902  0.083451  0.140599  0.112682
6100000  0.840314  0.705425  0.0832435  0.140301  0.112274
6110000  0.840623  0.705948  0.0830367  0.140004  0.111868
6120000  0.840932  0.706469  0.0828306  0.139707  0.111463
6130000  0.84124  0.706988  0.0826253  0.139412  0.11106
6140000  0.841548  0.707507  0.0824207  0.139117  0.110659
6150000  0.841855  0.708025  0.0822167  0.138823  0.110259
6160000  0.84216  0.708542  0.0820135  0.13853  0.109861
6170000  0.842466  0.709057  0.081811  0.138238  0.109465
6180000  0.84277  0.709571  0.0816092  0.137946  0.10907
6190000  0.843074  0.710085  0.0814081  0.137656  0.108677
6200000  0.843377  0.710597  0.0812076  0.137366  0.108285
6210000  0.843679  0.711108  0.0810079  0.137077  0.107895
6220000  0.84398  0.711618  0.0808089  0.136788  0.107506
6230000  0.844281  0.712127  0.0806105  0.136501  0.107119
6240000  0.844581  0.712635  0.0804128  0.136214  0.106734
6250000  0.84488  0.713142  0.0802158  0.135929  0.10635
6260000  0.845178  0.713648  0.0800195  0.135643  0.105967
6270000  0.845476  0.714153  0.0798238  0.135359  0.105586
6280000  0.845773  0.714657  0.0796288  0.135076  0.105207
6290000  0.846069  0.715159  0.0794344  0.134793  0.104829
6300000  0.846365  0.715661  0.0792408  0.134511  0.104452
6310000  0.84666  0.716162  0.0790478  0.13423  0.104078
6320000  0.846954  0.716661  0.0788554  0.13395  0.103704
6330000  0.847247  0.71716  0.0786637  0.13367  0.103332
6340000  0.84754  0.717657  0.0784726  0.133391  0.102962
6350000  0.847832  0.718153  0.0782822  0.133113  0.102593
6360000  0.848123  0.718649  0.0780924  0.132836  0.102225
6370000  0.848414  0.719143  0.0779033  0.132559  0.101859
6380000  0.848704  0.719636  0.0777148  0.132283  0.101494
6390000  0.848993  0.720129  0.0775269  0.132008  0.101131
6400000  0.849281  0.72062  0.0773396  0.131734  0.100769
6410000  0.849569  0.72111  0.077153  0.13146  0.100409
6420000  0.849856  0.721599  0.076967  0.131187  0.10005
6430000  0.850142  0.722088  0.0767816  0.130915  0.0996926
6440000  0.850428  0.722575  0.0765969  0.130644  0.0993365
6450000  0.850713  0.723061  0.0764128  0.130373  0.0989818
6460000  0.850997  0.723546  0.0762292  0.130104  0.0986285
6470000  0.851281  0.72403  0.0760463  0.129834  0.0982766
6480000  0.851564  0.724513  0.075864  0.129566  0.0979261
6490000  0.851846  0.724996  0.0756823  0.129298  0.0975769
6500000  0.852128  0.725477  0.0755012  0.129031  0.0972291
6510000  0.852409  0.725957  0.0753207  0.128765  0.0968827
6520000  0.852689  0.726436  0.0751408  0.128499  0.0965377
6530000  0.852969  0.726914  0.0749614  0.128235  0.096194
6540000  0.853248  0.727392  0.0747827  0.12797  0.0958516
6550000  0.853526  0.727868  0.0746046  0.127707  0.0955106
6560000  0.853803  0.728343  0.074427  0.127444  0.0951709
6570000  0.85408  0.728817  0.07425  0.127182  0.0948325
6580000  0.854357  0.729291  0.0740736  0.126921  0.0944955
6590000  0.854632  0.729763  0.0738978  0.12666  0.0941598
6600000  0.854907  0.730234  0.0737225  0.1264  0.0938254
6610000  0.855182  0.730705  0.0735479  0.126141  0.0934923
6620000  0.855455  0.731174  0.0733737  0.125882  0.0931605
6630000  0.855728  0.731643  0.0732002  0.125625  0.09283
6640000  0.856001  0.73211  0.0730272  0.125367  0.0925008
6650000  0.856272  0.732577  0.0728548  0.125111  0.0921728
6660000  0.856543  0.733042  0.0726829  0.124855  0.0918462
6670000  0.856814  0.733507  0.0725116  0.1246  0.0915208
6680000  0.857084  0.733971  0.0723409  0.124345  0.0911967
6690000  0.857353  0.734433  0.0721707  0.124092  0.0908738
6700000  0.857621  0.734895  0.072001  0.123839  0.0905522
6710000  0.857889  0.735356  0.0718319  0.123586  0.0902319
6720000  0.858157  0.735816  0.0716634  0.123334  0.0899127
6730000  0.858423  0.736275  0.0714953  0.123083  0.0895949
6740000  0.858689  0.736733  0.0713279  0.122833  0.0892782
6750000  0.858955  0.73719  0.0711609  0.122583  0.0889628
6760000  0.859219  0.737646  0.0709945  0.122334  0.0886486
6770000  0.859484  0.738102  0.0708286  0.122085  0.0883356
6780000  0.859747  0.738556  0.0706633  0.121837  0.0880238
6790000  0.86001  0.739009  0.0704984  0.12159  0.0877133
6800000  0.860272  0.739462  0.0703341  0.121344  0.0874039
6810000  0.860534  0.739913  0.0701703  0.121098  0.0870957
6820000  0.860795  0.740364  0.0700071  0.120852  0.0867887
6830000  0.861056  0.740814  0.0698443  0.120608  0.0864829
6840000  0.861316  0.741263  0.0696821  0.120364  0.0861783
6850000  0.861575  0.741711  0.0695204  0.12012  0.0858749
6860000  0.861834  0.742158  0.0693592  0.119878  0.0855726
6870000  0.862092  0.742604  0.0691985  0.119635  0.0852715
6880000  0.862349  0.743049  0.0690383  0.119394  0.0849715
6890000  0.862606  0.743493  0.0688786  0.119153  0.0846727
6900000  0.862862  0.743937  0.0687194  0.118913  0.0843751
6910000  0.863118  0.744379  0.0685607  0.118673  0.0840786
6920000  0.863373  0.744821  0.0684025  0.118434  0.0837832
6930000  0.863628  0.745262  0.0682448  0.118196  0.083489
6940000  0.863882  0.745702  0.0680876  0.117958  0.0831959
6950000  0.864135  0.746141  0.0679309  0.117721  0.0829039
6960000  0.864388  0.746579  0.0677747  0.117484  0.082613
6970000  0.86464  0.747016  0.067619  0.117248  0.0823233
6980000  0.864892  0.747452  0.0674637  0.117013  0.0820346
6990000  0.865143  0.747888  0.067309  0.116778  0.0817471
7000000  0.865393  0.748322  0.0671547  0.116544  0.0814607
7010000  0.865643  0.748756  0.0670009  0.116311  0.0811753
7020000  0.865892  0.749189  0.0668475  0.116078  0.0808911
7030000  0.866141  0.749621  0.0666947  0.115845  0.0806079
7040000  0.866389  0.750052  0.0665423  0.115614  0.0803258
7050000  0.866637  0.750482  0.0663904  0.115383  0.0800448
7060000  0.866884  0.750912  0.0662389  0.115152  0.0797649
7070000  0.86713  0.75134  0.0660879  0.114922  0.079486
7080000  0.867376  0.751768  0.0659374  0.114693  0.0792082
7090000  0.867622  0.752195  0.0657874  0.114464  0.0789315
7100000  0.867866  0.752621  0.0656378  0.114236  0.0786558
7110000  0.868111  0.753046  0.0654886  0.114008  0.0783811
7120000  0.868354  0.75347  0.06534  0.113781  0.0781075
7130000  0.868597  0.753894  0.0651917  0.113554  0.077835
7140000  0.86884  0.754316  0.065044  0.113328  0.0775634
7150000  0.869082  0.754738  0.0648966  0.113103  0.077293
7160000  0.869323  0.755159  0.0647498  0.112878  0.0770235
7170000  0.869564  0.755579  0.0646033  0.112654  0.076755
7180000  0.869805  0.755998  0.0644574  0.11243  0.0764876
7190000  0.870045  0.756417  0.0643118  0.112207  0.0762212
7200000  0.870284  0.756834  0.0641667  0.111985  0.0759558
7210000  0.870523  0.757251  0.0640221  0.111763  0.0756914
7220000  0.870761  0.757667  0.0638778  0.111541  0.075428
7230000  0.870999  0.758082  0.063734  0.111321  0.0751656
7240000  0.871236  0.758496  0.0635907  0.1111  0.0749042
7250000  0.871472  0.75891  0.0634478  0.110881  0.0746438
7260000  0.871709  0.759323  0.0633053  0.110661  0.0743843
7270000  0.871944  0.759734  0.0631632  0.110443  0.0741259
7280000  0.872179  0.760145  0.0630216  0.110225  0.0738684
7290000  0.872414  0.760556  0.0628804  0.110007  0.0736119
7300000  0.872648  0.760965  0.0627396  0.10979  0.0733563
7310000  0.872881  0.761374  0.0625992  0.109574  0.0731018
7320000  0.873114  0.761781  0.0624593  0.109358  0.0728481
7330000  0.873346  0.762188  0.0623197  0.109142  0.0725955
7340000  0.873578  0.762595  0.0621806  0.108927  0.0723438
7350000  0.87381  0.763  0.0620419  0.108713  0.072093
7360000  0.874041  0.763405  0.0619037  0.108499  0.0718432
7370000  0.874271  0.763808  0.0617658  0.108286  0.0715943
7380000  0.874501  0.764211  0.0616283  0.108073  0.0713463
7390000  0.87473  0.764614  0.0614913  0.107861  0.0710993
7400000  0.874959  0.765015  0.0613546  0.107649  0.0708532
7410000  0.875187  0.765416  0.0612184  0.107438  0.0706081
7420000  0.875415  0.765815  0.0610825  0.107227  0.0703638
7430000  0.875642  0.766215  0.0609471  0.107017  0.0701205
7440000  0.875869  0.766613  0.060812  0.106808  0.0698781
7450000  0.876095  0.76701  0.0606774  0.106599  0.0696365
7460000  0.876321  0.767407  0.0605431  0.10639  0.0693959
7470000  0.876547  0.767803  0.0604093  0.106182  0.0691562
7480000  0.876771  0.768198  0.0602758  0.105974  0.0689174
7490000  0.876996  0.768593  0.0601428  0.105767  0.0686795
7500000  0.877219  0.768986  0.0600101  0.105561  0.0684425
7510000  0.877443  0.769379  0.0598778  0.105355  0.0682063
7520000  0.877666  0.769771  0.0597459  0.105149  0.0679711
7530000  0.877888  0.770162  0.0596144  0.104944  0.0677367
7540000  0.87811  0.770553  0.0594832  0.10474  0.0675032
7550000  0.878331  0.770943  0.0593525  0.104536  0.0672705
7560000  0.878552  0.771332  0.0592221  0.104332  0.0670387
7570000  0.878772  0.77172  0.0590921  0.104129  0.0668078
7580000  0.878992  0.772108  0.0589625  0.103927  0.0665778
7590000  0.879212  0.772494  0.0588333  0.103725  0.0663486
7600000  0.879431  0.77288  0.0587044  0.103523  0.0661203
7610000  0.879649  0.773266  0.0585759  0.103322  0.0658928
7620000  0.879867  0.77365  0.0584478  0.103121  0.0656661
7630000  0.880084  0.774034  0.05832  0.102921  0.0654403
7640000  0.880302  0.774417  0.0581927  0.102722  0.0652154
7650000  0.880518  0.774799  0.0580656  0.102523  0.0649912
7660000  0.880734  0.775181  0.057939  0.102324  0.0647679
7670000  0.88095  0.775562  0.0578127  0.102126  0.0645455
7680000  0.881165  0.775942  0.0576868  0.101928  0.0643238
7690000  0.88138  0.776321  0.0575612  0.101731  0.064103
7700000  0.881594  0.7767  0.057436  0.101534  0.063883
7710000  0.881807  0.777078  0.0573112  0.101338  0.0636638
7720000  0.882021  0.777455  0.0571867  0.101142  0.0634454
7730000  0.882234  0.777831  0.0570626  0.100947  0.0632279
7740000  0.882446  0.778207  0.0569388  0.100752  0.0630111
7750000  0.882658  0.778582  0.0568154  0.100558  0.0627952
7760000  0.882869  0.778956  0.0566923  0.100364  0.06258
7770000  0.88308  0.77933  0.0565696  0.10017  0.0623656
7780000  0.883291  0.779703  0.0564472  0.0999773  0.062152
7790000  0.883501  0.780075  0.0563252  0.0997848  0.0619393
7800000  0.88371  0.780446  0.0562035  0.0995928  0.0617273
7810000  0.883919  0.780817  0.0560822  0.0994012  0.061516
7820000  0.884128  0.781187  0.0559612  0.09921  0.0613056
7830000  0.884336  0.781556  0.0558406  0.0990194  0.0610959
7840000  0.884544  0.781924  0.0557203  0.0988291  0.060887
7850000  0.884752  0.782292  0.0556003  0.0986394  0.0606789
7860000  0.884958  0.782659  0.0554807  0.09845  0.0604716
7870000  0.885165  0.783026  0.0553614  0.0982612  0.060265
7880000  0.885371  0.783391  0.0552425  0.0980727  0.0600591
7890000  0.885577  0.783756  0.0551238  0.0978848  0.0598541
7900000  0.885782  0.784121  0.0550056  0.0976972  0.0596497
7910000  0.885986  0.784484  0.0548876  0.0975101  0.0594462
7920000  0.886191  0.784847  0.05477  0.0973235  0.0592433
7930000  0.886394  0.785209  0.0546527  0.0971373  0.0590412
7940000  0.886598  0.785571  0.0545357  0.0969515  0.0588399
7950000  0.886801  0.785932  0.0544191  0.0967662  0.0586393
7960000  0.887003  0.786292  0.0543028  0.0965813  0.0584394
7970000  0.887205  0.786651  0.0541868  0.0963969  0.0582403
7980000  0.887407  0.78701  0.0540711  0.0962129  0.0580419
7990000  0.887608  0.787368  0.0539558  0.0960293  0.0578442
8000000  0.887809  0.787726  0.0538408  0.0958462  0.0576473
8010000  0.888009  0.788082  0.0537261  0.0956634  0.057451
8020000  0.888209  0.788438  0.0536117  0.0954812  0.0572555
8030000  0.888409  0.788794  0.0534976  0.0952993  0.0570607
8040000  0.888608  0.789148  0.0533839  0.0951179  0.0568666
8050000  0.888807  0.789502  0.0532704  0.0949369  0.0566733
8060000  0.889005  0.789856  0.0531573  0.0947563  0.0564806
8070000  0.889203  0.790208  0.0530445  0.0945761  0.0562886
8080000  0.8894  0.79056  0.052932  0.0943964  0.0560974
8090000  0.889597  0.790912  0.0528198  0.0942171  0.0559068
8100000  0.889793  0.791262  0.0527079  0.0940382  0.0557169
8110000  0.88999  0.791612  0.0525964  0.0938597  0.0555277
8120000  0.890185  0.791962  0.0524851  0.0936817  0.0553392
8130000  0.890381  0.79231  0.0523741  0.093504  0.0551514
8140000  0.890576  0.792658  0.0522635  0.0933268  0.0549643
8150000  0.89077  0.793006  0.0521531  0.09315  0.0547779
8160000  0.890964  0.793352  0.0520431  0.0929736  0.0545921
8170000  0.891158  0.793698  0.0519333  0.0927976  0.054407
8180000  0.891351  0.794044  0.0518239  0.092622  0.0542226
8190000  0.891544  0.794388  0.0517147  0.0924468  0.0540389
8200000  0.891736  0.794732  0.0516059  0.092272  0.0538558
8210000  0.891928  0.795076  0.0514973  0.0920976  0.0536734
8220000  0.89212  0.795419  0.0513891  0.0919237  0.0534916
8230000  0.892311  0.795761  0.0512811  0.0917501  0.0533105
8240000  0.892502  0.796102  0.0511734  0.0915769  0.0531301
8250000  0.892693  0.796443  0.0510661  0.0914042  0.0529503
8260000  0.892883  0.796783  0.050959  0.0912318  0.0527712
8270000  0.893072  0.797123  0.0508522  0.0910599  0.0525927
8280000  0.893262  0.797462  0.0507457  0.0908883  0.0524149
8290000  0.89345  0.7978  0.0506394  0.0907171  0.0522377
8300000  0.893639  0.798138  0.0505335  0.0905463  0.0520611
8310000  0.893827  0.798475  0.0504278  0.090376  0.0518852
8320000  0.894015  0.798811  0.0503225  0.090206  0.05171
8330000  0.894202  0.799147  0.0502174  0.0900364  0.0515353
8340000  0.894389  0.799482  0.0501126  0.0898671  0.0513613
8350000  0.894575  0.799816  0.0500081  0.0896983  0.0511879
8360000  0.894761  0.80015  0.0499038  0.0895299  0.0510152
8370000  0.894947  0.800483  0.0497999  0.0893618  0.0508431
8380000  0.895132  0.800816  0.0496962  0.0891942  0.0506716
8390000  0.895317  0.801148  0.0495928  0.0890269  0.0505007
8400000  0.895502  0.801479  0.0494897  0.08886  0.0503304
8410000  0.895686  0.80181  0.0493868  0.0886934  0.0501607
8420000  0.89587  0.80214  0.0492843  0.0885273  0.0499917
8430000  0.896053  0.802469  0.049182  0.0883615  0.0498233
8440000  0.896236  0.802798  0.0490799  0.0881962  0.0496554
8450000  0.896419  0.803127  0.0489782  0.0880312  0.0494882
8460000  0.896601  0.803454  0.0488767  0.0878665  0.0493216
8470000  0.896783  0.803781  0.0487755  0.0877023  0.0491556
8480000  0.896965  0.804108  0.0486745  0.0875384  0.0489901
8490000  0.897146  0.804433  0.0485739  0.0873749  0.0488253
8500000  0.897326  0.804759  0.0484735  0.0872117  0.0486611
8510000  0.897507  0.805083  0.0483733  0.087049  0.0484974
8520000  0.897687  0.805407  0.0482734  0.0868866  0.0483343
8530000  0.897866  0.805731  0.0481738  0.0867245  0.0481719
8540000  0.898046  0.806053  0.0480745  0.0865629  0.04801
8550000  0.898225  0.806376  0.0479754  0.0864016  0.0478487
8560000  0.898403  0.806697  0.0478765  0.0862406  0.0476879
8570000  0.898581  0.807018  0.047778  0.0860801  0.0475278
8580000  0.898759  0.807338  0.0476797  0.0859198  0.0473682
8590000  0.898937  0.807658  0.0475816  0.08576  0.0472092
8600000  0.899114  0.807977  0.0474838  0.0856005  0.0470507
8610000  0.89929  0.808296  0.0473863  0.0854414  0.0468929
8620000  0.899467  0.808614  0.047289  0.0852826  0.0467355
8630000  0.899643  0.808931  0.047192  0.0851242  0.0465788
8640000  0.899818  0.809248  0.0470952  0.0849661  0.0464226
8650000  0.899994  0.809564  0.0469987  0.0848084  0.046267
8660000  0.900169  0.80988  0.0469024  0.0846511  0.0461119
8670000  0.900343  0.810195  0.0468064  0.0844941  0.0459574
8680000  0.900517  0.81051  0.0467106  0.0843375  0.0458034
8690000  0.900691  0.810824  0.0466151  0.0841812  0.04565
8700000  0.900865  0.811137  0.0465198  0.0840252  0.0454971
8710000  0.901038  0.81145  0.0464248  0.0838696  0.0453448
8720000  0.90121  0.811762  0.0463301  0.0837144  0.045193
8730000  0.901383  0.812073  0.0462355  0.0835595  0.0450418
8740000  0.901555  0.812384  0.0461412  0.0834049  0.0448911
8750000  0.901727  0.812695  0.0460472  0.0832507  0.0447409
8760000  0.901898  0.813005  0.0459534  0.0830969  0.0445913
8770000  0.902069  0.813314  0.0458599  0.0829434  0.0444422
8780000  0.90224  0.813623  0.0457666  0.0827902  0.0442936
8790000  0.90241  0.813931  0.0456735  0.0826373  0.0441456
8800000  0.90258  0.814238  0.0455807  0.0824848  0.0439981
8810000  0.90275  0.814545  0.0454881  0.0823327  0.0438511
8820000  0.902919  0.814852  0.0453957  0.0821809  0.0437047
8830000  0.903088  0.815157  0.0453036  0.0820294  0.0435587
8840000  0.903256  0.815463  0.0452117  0.0818782  0.0434133
8850000  0.903425  0.815768  0.0451201  0.0817274  0.0432684
8860000  0.903593  0.816072  0.0450287  0.0815769  0.043124
8870000  0.90376  0.816375  0.0449375  0.0814268  0.0429801
8880000  0.903927  0.816678  0.0448466  0.081277  0.0428368
8890000  0.904094  0.816981  0.0447559  0.0811275  0.0426939
8900000  0.904261  0.817283  0.0446654  0.0809784  0.0425515
8910000  0.904427  0.817584  0.0445752  0.0808295  0.0424097
8920000  0.904593  0.817885  0.0444852  0.080681  0.0422683
8930000  0.904759  0.818185  0.0443954  0.0805329  0.0421275
8940000  0.904924  0.818485  0.0443058  0.080385  0.0419872
8950000  0.905089  0.818784  0.0442165  0.0802375  0.0418473
8960000  0.905253  0.819083  0.0441274  0.0800903  0.041708
8970000  0.905417  0.819381  0.0440386  0.0799435  0.0415691
8980000  0.905581  0.819679  0.0439499  0.0797969  0.0414307
8990000  0.905745  0.819976  0.0438615  0.0796507  0.0412928
9000000  0.905908  0.820272  0.0437733  0.0795048  0.0411554
9010000  0.906071  0.820568  0.0436853  0.0793592  0.0410185
9020000  0.906234  0.820863  0.0435976  0.079214  0.0408821
9030000  0.906396  0.821158  0.0435101  0.079069  0.0407462
9040000  0.906558  0.821452  0.0434228  0.0789244  0.0406107
9050000  0.906719  0.821746  0.0433357  0.0787801  0.0404757
9060000  0.906881  0.822039  0.0432488  0.0786361  0.0403412
9070000  0.907042  0.822332  0.0431622  0.0784924  0.0402072
9080000  0.907202  0.822624  0.0430758  0.0783491  0.0400736
9090000  0.907363  0.822916  0.0429896  0.078206  0.0399405
9100000  0.907523  0.823207  0.0429036  0.0780633  0.0398079
9110000  0.907682  0.823497  0.0428178  0.0779209  0.0396758
9120000  0.907842  0.823787  0.0427322  0.0777787  0.0395441
9130000  0.908001  0.824077  0.0426469  0.0776369  0.0394128
9140000  0.908159  0.824366  0.0425618  0.0774954  0.0392821
9150000  0.908318  0.824654  0.0424769  0.0773542  0.0391518
9160000  0.908476  0.824942  0.0423921  0.0772134  0.0390219
9170000  0.908634  0.82523  0.0423077  0.0770728  0.0388926
9180000  0.908791  0.825516  0.0422234  0.0769325  0.0387636
9190000  0.908948  0.825803  0.0421393  0.0767925  0.0386351
9200000  0.909105  0.826089  0.0420554  0.0766529  0.0385071
9210000  0.909261  0.826374  0.0419718  0.0765135  0.0383795
9220000  0.909418  0.826659  0.0418884  0.0763745  0.0382524
9230000  0.909574  0.826943  0.0418051  0.0762357  0.0381257
9240000  0.909729  0.827227  0.0417221  0.0760972  0.0379995
9250000  0.909884  0.82751  0.0416393  0.0759591  0.0378737
9260000  0.910039  0.827793  0.0415567  0.0758212  0.0377483
9270000  0.910194  0.828075  0.0414742  0.0756837  0.0376234
9280000  0.910348  0.828356  0.041392  0.0755464  0.0374989
9290000  0.910502  0.828638  0.04131  0.0754094  0.0373749
9300000  0.910656  0.828918  0.0412282  0.0752727  0.0372513
9310000  0.91081  0.829198  0.0411466  0.0751364  0.0371281
