# n      x1       x2       g1      g2      eps

484  -0.0234335  -0.045086  2.47463  9.12702  2.13962
485  -0.0233359  -0.0446881  2.4689  9.04653  2.13859
486  -0.023239  -0.0442935  2.46324  8.96671  2.13757
487  -0.0231428  -0.0439021  2.45766  8.88754  2.13655
488  -0.0230473  -0.0435139  2.45215  8.80902  2.13555
489  -0.0229524  -0.043129  2.44672  8.73116  2.13455
490  -0.0228582  -0.0427472  2.44135  8.65393  2.13356
491  -0.0227647  -0.0423685  2.43606  8.57734  2.13258
492  -0.0226719  -0.0419929  2.43084  8.50138  2.13161
493  -0.0225796  -0.0416204  2.42568  8.42605  2.13064
494  -0.022488  -0.041251  2.4206  8.35133  2.12969
495  -0.0223971  -0.0408845  2.41557  8.27724  2.12874
496  -0.0223067  -0.0405211  2.41062  8.20375  2.1278
497  -0.0222169  -0.0401607  2.40573  8.13086  2.12686
498  -0.0221278  -0.0398033  2.4009  8.05858  2.12594
499  -0.0220392  -0.0394487  2.39614  7.98689  2.12502
500  -0.0219512  -0.0390971  2.39143  7.91579  2.12411
501  -0.0218637  -0.0387484  2.38679  7.84527  2.1232
502  -0.0217768  -0.0384025  2.38221  7.77534  2.12231
503  -0.0216905  -0.0380594  2.37768  7.70598  2.12142
504  -0.0216047  -0.0377192  2.37322  7.63719  2.12054
505  -0.0215195  -0.0373817  2.36881  7.56896  2.11966
506  -0.0214348  -0.037047  2.36446  7.5013  2.1188
507  -0.0213506  -0.0367151  2.36016  7.43419  2.11794
508  -0.0212669  -0.0363859  2.35592  7.36763  2.11708
509  -0.0211837  -0.0360593  2.35173  7.30162  2.11624
510  -0.021101  -0.0357355  2.34759  7.23614  2.1154
511  -0.0210188  -0.0354143  2.34351  7.17121  2.11456
512  -0.0209371  -0.0350957  2.33947  7.10681  2.11374
513  -0.0208559  -0.0347797  2.33549  7.04293  2.11292
514  -0.0207751  -0.0344663  2.33156  6.97958  2.1121
515  -0.0206948  -0.0341555  2.32768  6.91675  2.1113
516  -0.020615  -0.0338472  2.32385  6.85443  2.11049
517  -0.0205356  -0.0335414  2.32006  6.79262  2.1097
518  -0.0204566  -0.0332381  2.31632  6.73132  2.10891
519  -0.0203781  -0.0329373  2.31263  6.67051  2.10813
520  -0.0203  -0.0326389  2.30898  6.61021  2.10736
521  -0.0202223  -0.032343  2.30538  6.55039  2.10659
522  -0.0201451  -0.0320495  2.30182  6.49107  2.10582
523  -0.0200682  -0.0317584  2.29831  6.43223  2.10506
524  -0.0199918  -0.0314696  2.29484  6.37386  2.10431
525  -0.0199157  -0.0311832  2.29141  6.31598  2.10357
526  -0.01984  -0.0308992  2.28803  6.25856  2.10283
527  -0.0197648  -0.0306174  2.28468  6.20161  2.10209
528  -0.0196898  -0.0303379  2.28138  6.14513  2.10136
529  -0.0196153  -0.0300607  2.27812  6.0891  2.10064
530  -0.0195412  -0.0297858  2.27489  6.03353  2.09992
531  -0.0194673  -0.0295131  2.27171  5.97841  2.09921
532  -0.0193939  -0.0292426  2.26856  5.92374  2.0985
533  -0.0193208  -0.0289742  2.26546  5.86951  2.0978
534  -0.019248  -0.0287081  2.26239  5.81572  2.09711
535  -0.0191756  -0.0284441  2.25935  5.76236  2.09642
536  -0.0191035  -0.0281822  2.25636  5.70944  2.09573
537  -0.0190318  -0.0279225  2.25339  5.65694  2.09505
538  -0.0189603  -0.0276648  2.25047  5.60487  2.09438
539  -0.0188892  -0.0274093  2.24758  5.55321  2.09371
540  -0.0188184  -0.0271558  2.24472  5.50198  2.09304
541  -0.0187479  -0.0269043  2.2419  5.45116  2.09238
542  -0.0186777  -0.0266549  2.23911  5.40074  2.09172
543  -0.0186078  -0.0264074  2.23635  5.35073  2.09107
544  -0.0185382  -0.026162  2.23363  5.30113  2.09043
545  -0.0184688  -0.0259185  2.23094  5.25192  2.08979
546  -0.0183998  -0.025677  2.22828  5.2031  2.08915
547  -0.018331  -0.0254374  2.22565  5.15468  2.08852
548  -0.0182625  -0.0251997  2.22305  5.10664  2.08789
549  -0.0181943  -0.0249639  2.22049  5.05899  2.08727
550  -0.0181264  -0.02473  2.21795  5.01172  2.08665
551  -0.0180586  -0.024498  2.21544  4.96483  2.08604
552  -0.0179912  -0.0242678  2.21296  4.91831  2.08543
553  -0.017924  -0.0240395  2.21051  4.87216  2.08483
554  -0.017857  -0.023813  2.20809  4.82637  2.08423
555  -0.0177903  -0.0235883  2.2057  4.78095  2.08363
556  -0.0177239  -0.0233653  2.20333  4.73589  2.08304
557  -0.0176576  -0.0231442  2.20099  4.69119  2.08245
558  -0.0175916  -0.0229248  2.19868  4.64684  2.08187
559  -0.0175258  -0.0227071  2.1964  4.60285  2.08129
560  -0.0174602  -0.0224911  2.19414  4.5592  2.08071
561  -0.0173949  -0.0222769  2.1919  4.51589  2.08014
562  -0.0173297  -0.0220643  2.1897  4.47292  2.07958
563  -0.0172648  -0.0218534  2.18751  4.4303  2.07901
564  -0.0172001  -0.0216442  2.18535  4.388  2.07845
565  -0.0171355  -0.0214366  2.18322  4.34604  2.0779
566  -0.0170712  -0.0212306  2.18111  4.30441  2.07735
567  -0.017007  -0.0210263  2.17903  4.2631  2.0768
568  -0.0169431  -0.0208235  2.17696  4.22212  2.07625
569  -0.0168793  -0.0206223  2.17493  4.18145  2.07571
570  -0.0168157  -0.0204227  2.17291  4.1411  2.07518
571  -0.0167523  -0.0202247  2.17092  4.10107  2.07464
572  -0.0166891  -0.0200282  2.16894  4.06134  2.07411
573  -0.016626  -0.0198332  2.167  4.02192  2.07359
574  -0.0165631  -0.0196397  2.16507  3.98281  2.07307
575  -0.0165003  -0.0194477  2.16316  3.944  2.07255
576  -0.0164378  -0.0192572  2.16128  3.90549  2.07203
577  -0.0163753  -0.0190682  2.15941  3.86727  2.07152
578  -0.016313  -0.0188806  2.15757  3.82935  2.07101
579  -0.0162509  -0.0186945  2.15575  3.79172  2.0705
580  -0.0161889  -0.0185098  2.15394  3.75437  2.07
581  -0.0161271  -0.0183265  2.15216  3.71731  2.0695
582  -0.0160654  -0.0181446  2.1504  3.68054  2.06901
583  -0.0160038  -0.0179641  2.14865  3.64404  2.06851
584  -0.0159424  -0.0177849  2.14693  3.60782  2.06803
585  -0.015881  -0.0176072  2.14522  3.57187  2.06754
586  -0.0158199  -0.0174307  2.14353  3.5362  2.06706
587  -0.0157588  -0.0172556  2.14186  3.50079  2.06657
588  -0.0156978  -0.0170818  2.14021  3.46565  2.0661
589  -0.015637  -0.0169094  2.13857  3.43078  2.06562
590  -0.0155763  -0.0167382  2.13696  3.39616  2.06515
591  -0.0155156  -0.0165683  2.13536  3.36181  2.06468
592  -0.0154551  -0.0163997  2.13378  3.32771  2.06422
593  -0.0153947  -0.0162323  2.13221  3.29386  2.06375
594  -0.0153344  -0.0160662  2.13066  3.26027  2.06329
595  -0.0152742  -0.0159013  2.12913  3.22692  2.06284
596  -0.0152141  -0.0157376  2.12762  3.19382  2.06238
597  -0.015154  -0.0155752  2.12612  3.16096  2.06193
598  -0.0150941  -0.0154139  2.12463  3.12835  2.06148
599  -0.0150342  -0.0152538  2.12317  3.09597  2.06103
600  -0.0149744  -0.0150949  2.12171  3.06383  2.06059
601  -0.0149147  -0.0149372  2.12028  3.03192  2.06015
602  -0.014855  -0.0147806  2.11885  3.00025  2.05971
603  -0.0147954  -0.0146251  2.11745  2.9688  2.05927
604  -0.0147359  -0.0144708  2.11605  2.93758  2.05884
605  -0.0146765  -0.0143175  2.11468  2.90659  2.05841
606  -0.0146171  -0.0141654  2.11331  2.87581  2.05798
607  -0.0145578  -0.0140144  2.11196  2.84526  2.05755
608  -0.0144985  -0.0138644  2.11063  2.81493  2.05713
609  -0.0144393  -0.0137156  2.10931  2.78481  2.05671
610  -0.0143801  -0.0135677  2.108  2.75491  2.05629
611  -0.014321  -0.013421  2.1067  2.72521  2.05587
612  -0.0142619  -0.0132752  2.10542  2.69573  2.05545
613  -0.0142028  -0.0131305  2.10415  2.66645  2.05504
614  -0.0141438  -0.0129868  2.1029  2.63737  2.05463
615  -0.0140848  -0.0128441  2.10166  2.6085  2.05422
616  -0.0140259  -0.0127024  2.10043  2.57983  2.05381
617  -0.0139669  -0.0125617  2.09921  2.55136  2.05341
618  -0.013908  -0.012422  2.098  2.52308  2.05301
619  -0.0138491  -0.0122832  2.09681  2.495  2.05261
620  -0.0137903  -0.0121453  2.09563  2.4671  2.05221
621  -0.0137314  -0.0120085  2.09446  2.4394  2.05181
622  -0.0136726  -0.0118725  2.0933  2.41189  2.05142
623  -0.0136137  -0.0117375  2.09216  2.38456  2.05103
624  -0.0135549  -0.0116033  2.09102  2.35741  2.05063
625  -0.0134961  -0.0114701  2.0899  2.33045  2.05025
626  -0.0134372  -0.0113378  2.08879  2.30366  2.04986
627  -0.0133784  -0.0112063  2.08769  2.27706  2.04947
628  -0.0133195  -0.0110757  2.0866  2.25063  2.04909
629  -0.0132607  -0.010946  2.08552  2.22437  2.04871
630  -0.0132018  -0.0108171  2.08445  2.19828  2.04833
631  -0.0131429  -0.0106891  2.08339  2.17237  2.04795
632  -0.013084  -0.0105619  2.08235  2.14662  2.04757
633  -0.0130251  -0.0104355  2.08131  2.12103  2.0472
634  -0.0129661  -0.01031  2.08028  2.09562  2.04683
635  -0.0129071  -0.0101852  2.07926  2.07036  2.04645
636  -0.0128481  -0.0100612  2.07826  2.04526  2.04608
637  -0.012789  -0.00993806  2.07726  2.02032  2.04572
638  -0.0127299  -0.00981566  2.07627  1.99554  2.04535
639  -0.0126708  -0.00969403  2.07529  1.97092  2.04498
640  -0.0126116  -0.00957315  2.07432  1.94644  2.04462
641  -0.0125523  -0.00945303  2.07336  1.92212  2.04426
642  -0.012493  -0.00933364  2.07241  1.89794  2.0439
643  -0.0124337  -0.00921499  2.07147  1.87392  2.04354
644  -0.0123743  -0.00909705  2.07054  1.85004  2.04318
645  -0.0123148  -0.00897983  2.06962  1.8263  2.04282
646  -0.0122552  -0.00886332  2.0687  1.8027  2.04247
647  -0.0121956  -0.0087475  2.06779  1.77925  2.04211
648  -0.0121359  -0.00863237  2.0669  1.75593  2.04176
649  -0.0120761  -0.00851791  2.06601  1.73275  2.04141
650  -0.0120163  -0.00840413  2.06513  1.7097  2.04106
651  -0.0119563  -0.00829101  2.06425  1.68679  2.04071
652  -0.0118963  -0.00817854  2.06339  1.66401  2.04036
653  -0.0118361  -0.00806672  2.06253  1.64136  2.04001
654  -0.0117759  -0.00795553  2.06168  1.61884  2.03966
655  -0.0117156  -0.00784497  2.06084  1.59644  2.03932
656  -0.0116551  -0.00773503  2.06001  1.57417  2.03898
657  -0.0115946  -0.0076257  2.05918  1.55203  2.03863
658  -0.0115339  -0.00751698  2.05837  1.53  2.03829
659  -0.0114732  -0.00740885  2.05756  1.5081  2.03795
660  -0.0114123  -0.0073013  2.05675  1.48631  2.03761
661  -0.0113512  -0.00719434  2.05596  1.46464  2.03727
662  -0.0112901  -0.00708794  2.05517  1.44308  2.03693
663  -0.0112288  -0.00698211  2.05439  1.42164  2.0366
664  -0.0111674  -0.00687684  2.05361  1.40031  2.03626
665  -0.0111058  -0.00677211  2.05285  1.37909  2.03593
666  -0.0110441  -0.00666792  2.05209  1.35798  2.03559
667  -0.0109823  -0.00656427  2.05134  1.33698  2.03526
668  -0.0109203  -0.00646113  2.05059  1.31608  2.03492
669  -0.0108581  -0.00635852  2.04985  1.29528  2.03459
670  -0.0107958  -0.00625641  2.04912  1.27459  2.03426
671  -0.0107333  -0.0061548  2.04839  1.254  2.03393
672  -0.0106706  -0.00605369  2.04767  1.23351  2.0336
673  -0.0106077  -0.00595306  2.04696  1.21312  2.03327
674  -0.0105447  -0.00585291  2.04625  1.19282  2.03294
675  -0.0104815  -0.00575323  2.04555  1.17262  2.03261
676  -0.0104181  -0.00565401  2.04485  1.15251  2.03228
677  -0.0103545  -0.00555525  2.04417  1.13249  2.03196
678  -0.0102907  -0.00545693  2.04348  1.11257  2.03163
679  -0.0102267  -0.00535906  2.04281  1.09273  2.0313
680  -0.0101624  -0.00526163  2.04214  1.07298  2.03098
681  -0.010098  -0.00516461  2.04147  1.05332  2.03065
682  -0.0100333  -0.00506802  2.04081  1.03374  2.03033
683  -0.00996846  -0.00497184  2.04016  1.01424  2.03
684  -0.00990334  -0.00487607  2.03951  0.994829  2.02968
685  -0.00983798  -0.00478069  2.03887  0.975495  2.02936
686  -0.00977238  -0.0046857  2.03824  0.95624  2.02903
687  -0.00970653  -0.0045911  2.03761  0.937063  2.02871
688  -0.00964043  -0.00449687  2.03698  0.917962  2.02839
689  -0.00957407  -0.00440301  2.03636  0.898936  2.02807
690  -0.00950744  -0.00430952  2.03575  0.879982  2.02774
691  -0.00944055  -0.00421638  2.03514  0.861101  2.02742
692  -0.00937337  -0.00412359  2.03454  0.84229  2.0271
693  -0.00930591  -0.00403114  2.03394  0.823548  2.02678
694  -0.00923816  -0.00393903  2.03335  0.804874  2.02646
695  -0.00917012  -0.00384724  2.03276  0.786266  2.02613
696  -0.00910177  -0.00375578  2.03218  0.767723  2.02581
697  -0.00903312  -0.00366462  2.03161  0.749244  2.02549
698  -0.00896415  -0.00357378  2.03103  0.730827  2.02517
699  -0.00889485  -0.00348324  2.03047  0.712471  2.02485
700  -0.00882523  -0.00339299  2.02991  0.694175  2.02453
701  -0.00875528  -0.00330303  2.02935  0.675937  2.0242
702  -0.00868498  -0.00321335  2.0288  0.657756  2.02388
703  -0.00861434  -0.00312394  2.02825  0.63963  2.02356
704  -0.00854334  -0.00303481  2.02771  0.621559  2.02324
705  -0.00847197  -0.00294593  2.02717  0.603541  2.02292
706  -0.00840024  -0.00285731  2.02664  0.585574  2.02259
707  -0.00832813  -0.00276893  2.02611  0.567657  2.02227
708  -0.00825563  -0.0026808  2.02559  0.54979  2.02195
709  -0.00818274  -0.0025929  2.02507  0.531971  2.02162
710  -0.00810945  -0.00250523  2.02456  0.514198  2.0213
711  -0.00803575  -0.00241778  2.02405  0.49647  2.02098
712  -0.00796163  -0.00233054  2.02355  0.478786  2.02065
713  -0.00788709  -0.00224352  2.02305  0.461145  2.02033
714  -0.00781211  -0.0021567  2.02256  0.443545  2.02
715  -0.0077367  -0.00207007  2.02207  0.425985  2.01968
716  -0.00766083  -0.00198363  2.02158  0.408464  2.01935
717  -0.00758451  -0.00189738  2.0211  0.390981  2.01902
718  -0.00750771  -0.0018113  2.02063  0.373534  2.0187
719  -0.00743045  -0.0017254  2.02016  0.356122  2.01837
720  -0.00735269  -0.00163966  2.01969  0.338744  2.01804
721  -0.00727445  -0.00155408  2.01923  0.321399  2.01771
722  -0.00719569  -0.00146865  2.01877  0.304085  2.01738
723  -0.00711643  -0.00138336  2.01832  0.286801  2.01705
724  -0.00703664  -0.00129822  2.01787  0.269547  2.01672
725  -0.00695632  -0.00121321  2.01743  0.252319  2.01639
726  -0.00687546  -0.00112832  2.01699  0.235119  2.01606
727  -0.00679404  -0.00104356  2.01655  0.217944  2.01572
728  -0.00671206  -0.00095891  2.01612  0.200792  2.01539
729  -0.00662951  -0.00087437  2.0157  0.183664  2.01505
730  -0.00654638  -0.000789933  2.01528  0.166558  2.01472
731  -0.00646265  -0.000705592  2.01486  0.149472  2.01438
732  -0.00637831  -0.000621341  2.01445  0.132405  2.01404
733  -0.00629336  -0.000537175  2.01404  0.115356  2.0137
734  -0.00620778  -0.000453086  2.01364  0.0983246  2.01336
735  -0.00612155  -0.00036907  2.01324  0.0813087  2.01302
736  -0.00603468  -0.00028512  2.01285  0.0643074  2.01268
737  -0.00594715  -0.000201229  2.01246  0.0473196  2.01233
738  -0.00585894  -0.000117393  2.01208  0.030344  2.01199
739  -0.00577004  -3.36042e-05  2.0117  0.0133795  2.01164
740  -0.00568044  5.01424e-05  2.01132  -0.00357499  2.01129
741  -0.00559013  0.000133853  2.01095  -0.0205207  2.01094
742  -0.0054991  0.000217534  2.01059  -0.0374587  2.01059
743  -0.00540733  0.000301191  2.01023  -0.0543903  2.01024
744  -0.0053148  0.000384829  2.00987  -0.0713164  2.00989
745  -0.00522152  0.000468456  2.00952  -0.0882384  2.00953
746  -0.00512745  0.000552077  2.00918  -0.105157  2.00918
747  -0.00503259  0.000635697  2.00884  -0.122074  2.00882
748  -0.00493692  0.000719323  2.0085  -0.13899  2.00846
749  -0.00484044  0.000802961  2.00817  -0.155906  2.0081
750  -0.00474312  0.000886616  2.00785  -0.172824  2.00774
751  -0.00464495  0.000970294  2.00753  -0.189744  2.00737
752  -0.00454591  0.001054  2.00721  -0.206667  2.00701
753  -0.00444599  0.00113774  2.00691  -0.223596  2.00664
754  -0.00434518  0.00122153  2.0066  -0.24053  2.00627
755  -0.00424345  0.00130536  2.0063  -0.257471  2.0059
756  -0.0041408  0.00138924  2.00601  -0.274419  2.00552
757  -0.0040372  0.00147319  2.00572  -0.291377  2.00515
758  -0.00393265  0.00155719  2.00544  -0.308345  2.00477
759  -0.00382711  0.00164127  2.00517  -0.325324  2.00439
760  -0.00372058  0.00172542  2.0049  -0.342315  2.00401
761  -0.00361304  0.00180965  2.00463  -0.35932  2.00362
762  -0.00350447  0.00189398  2.00437  -0.376339  2.00324
763  -0.00339486  0.00197839  2.00412  -0.393373  2.00285
764  -0.00328417  0.0020629  2.00387  -0.410424  2.00246
765  -0.00317241  0.00214752  2.00363  -0.427492  2.00206
766  -0.00305954  0.00223225  2.0034  -0.444578  2.00167
767  -0.00294555  0.0023171  2.00317  -0.461684  2.00127
768  -0.00283041  0.00240206  2.00295  -0.478811  2.00087
769  -0.00271412  0.00248716  2.00274  -0.495959  2.00047
770  -0.00259665  0.00257239  2.00253  -0.513129  2.00006
771  -0.00247797  0.00265776  2.00233  -0.530323  1.99965
772  -0.00235807  0.00274327  2.00213  -0.547542  1.99924
773  -0.00223693  0.00282893  2.00195  -0.564785  1.99883
774  -0.00211453  0.00291475  2.00177  -0.582056  1.99841
775  -0.00199084  0.00300073  2.0016  -0.599353  1.99799
776  -0.00186584  0.00308688  2.00143  -0.616679  1.99757
777  -0.00173951  0.0031732  2.00127  -0.634035  1.99715
778  -0.00161183  0.0032597  2.00112  -0.65142  1.99672
779  -0.00148278  0.00334638  2.00098  -0.668837  1.99629
780  -0.00135232  0.00343326  2.00085  -0.686286  1.99585
781  -0.00122045  0.00352033  2.00072  -0.703767  1.99541
782  -0.00108712  0.0036076  2.00061  -0.721283  1.99497
783  -0.000952328  0.00369507  2.0005  -0.738833  1.99453
784  -0.000816037  0.00378276  2.0004  -0.756419  1.99408
785  -0.000678225  0.00387067  2.00031  -0.774041  1.99363
786  -0.000538865  0.0039588  2.00022  -0.791701  1.99318
787  -0.000397933  0.00404715  2.00015  -0.809399  1.99272
788  -0.000255402  0.00413574  2.00009  -0.827136  1.99226
789  -0.000111245  0.00422458  2.00003  -0.844913  1.99179
790  3.45657e-05  0.00431365  1.99999  -0.86273  1.99132
791  0.000182057  0.00440298  1.99996  -0.880589  1.99085
792  0.000331257  0.00449256  1.99993  -0.89849  1.99037
793  0.000482193  0.0045824  1.99992  -0.916434  1.98989
794  0.000634896  0.00467251  1.99992  -0.934421  1.98941
795  0.000789394  0.00476289  1.99992  -0.952453  1.98892
796  0.000945717  0.00485355  1.99994  -0.97053  1.98843
797  0.00110389  0.00494449  1.99997  -0.988653  1.98793
798  0.00126396  0.00503571  2.00002  -1.00682  1.98743
799  0.00142594  0.00512723  2.00007  -1.02504  1.98692
800  0.00158987  0.00521905  2.00014  -1.0433  1.98641
801  0.00175577  0.00531117  2.00022  -1.06162  1.9859
802  0.00192369  0.00540359  2.00031  -1.07998  1.98538
803  0.00209366  0.00549634  2.00041  -1.09839  1.98485
804  0.0022657  0.00558939  2.00053  -1.11685  1.98433
805  0.00243985  0.00568278  2.00066  -1.13536  1.98379
806  0.00261615  0.00577649  2.0008  -1.15393  1.98325
807  0.00279463  0.00587053  2.00096  -1.17254  1.98271
808  0.00297533  0.00596491  2.00114  -1.19121  1.98216
809  0.00315828  0.00605963  2.00132  -1.20993  1.98161
810  0.00334351  0.0061547  2.00153  -1.2287  1.98105
811  0.00353107  0.00625013  2.00175  -1.24753  1.98049
812  0.00372099  0.00634591  2.00198  -1.26641  1.97992
813  0.00391331  0.00644205  2.00223  -1.28535  1.97935
814  0.00410806  0.00653856  2.0025  -1.30434  1.97877
815  0.00430529  0.00663543  2.00278  -1.32338  1.97818
816  0.00450503  0.00673269  2.00308  -1.34248  1.97759
817  0.00470732  0.00683032  2.0034  -1.36163  1.97699
818  0.00491221  0.00692834  2.00374  -1.38084  1.97639
819  0.00511973  0.00702674  2.00409  -1.40011  1.97578
820  0.00532992  0.00712554  2.00447  -1.41943  1.97517
821  0.00554283  0.00722473  2.00486  -1.4388  1.97455
822  0.0057585  0.00732433  2.00528  -1.45823  1.97392
823  0.00597696  0.00742433  2.00571  -1.47772  1.97329
824  0.00619827  0.00752473  2.00616  -1.49726  1.97265
825  0.00642246  0.00762555  2.00664  -1.51686  1.972
826  0.00664958  0.00772679  2.00713  -1.53651  1.97135
827  0.00687968  0.00782844  2.00765  -1.55622  1.97069
828  0.00711279  0.00793052  2.00819  -1.57599  1.97003
829  0.00734897  0.00803303  2.00875  -1.5958  1.96935
830  0.00758825  0.00813596  2.00934  -1.61568  1.96868
831  0.00783069  0.00823933  2.00995  -1.6356  1.96799
832  0.00807633  0.00834313  2.01059  -1.65558  1.9673
833  0.00832522  0.00844738  2.01125  -1.67561  1.9666
834  0.0085774  0.00855206  2.01193  -1.6957  1.96589
835  0.00883292  0.00865719  2.01264  -1.71583  1.96517
836  0.00909184  0.00876277  2.01338  -1.73602  1.96445
837  0.0093542  0.00886879  2.01414  -1.75626  1.96372
838  0.00962004  0.00897527  2.01494  -1.77655  1.96298
839  0.00988942  0.00908221  2.01576  -1.79688  1.96224
840  0.0101624  0.0091896  2.01661  -1.81726  1.96148
841  0.010439  0.00929745  2.01749  -1.83769  1.96072
842  0.0107193  0.00940576  2.01839  -1.85817  1.95995
843  0.0110033  0.00951453  2.01933  -1.87869  1.95918
844  0.0112911  0.00962376  2.0203  -1.89925  1.95839
845  0.0115828  0.00973346  2.0213  -1.91986  1.9576
846  0.0118783  0.00984362  2.02234  -1.9405  1.95679
847  0.0121778  0.00995425  2.02341  -1.96119  1.95598
848  0.0124813  0.0100653  2.02451  -1.98191  1.95516
849  0.0127889  0.0101769  2.02564  -2.00267  1.95434
850  0.0131005  0.0102889  2.02681  -2.02346  1.9535
851  0.0134163  0.0104014  2.02802  -2.04429  1.95265
852  0.0137363  0.0105144  2.02926  -2.06514  1.9518
853  0.0140605  0.0106278  2.03053  -2.08603  1.95093
854  0.0143891  0.0107417  2.03185  -2.10694  1.95006
855  0.014722  0.0108561  2.0332  -2.12787  1.94918
856  0.0150594  0.0109709  2.0346  -2.14883  1.94829
857  0.0154012  0.0110862  2.03603  -2.1698  1.94739
858  0.0157475  0.011202  2.0375  -2.1908  1.94647
859  0.0160984  0.0113182  2.03901  -2.2118  1.94555
860  0.016454  0.0114348  2.04056  -2.23282  1.94462
861  0.0168142  0.011552  2.04216  -2.25385  1.94368
862  0.0171791  0.0116695  2.0438  -2.27488  1.94273
863  0.0175488  0.0117876  2.04548  -2.29592  1.94177
864  0.0179234  0.011906  2.0472  -2.31696  1.9408
865  0.0183029  0.0120249  2.04897  -2.33799  1.93982
866  0.0186872  0.0121443  2.05078  -2.35901  1.93883
867  0.0190766  0.0122641  2.05264  -2.38003  1.93783
868  0.019471  0.0123843  2.05455  -2.40103  1.93682
869  0.0198705  0.0125049  2.0565  -2.42201  1.9358
870  0.0202752  0.0126259  2.0585  -2.44297  1.93477
871  0.020685  0.0127474  2.06055  -2.4639  1.93373
872  0.0211  0.0128692  2.06265  -2.48481  1.93267
873  0.0215204  0.0129915  2.0648  -2.50568  1.93161
874  0.021946  0.0131142  2.06699  -2.52651  1.93053
875  0.022377  0.0132372  2.06924  -2.54729  1.92945
876  0.0228135  0.0133606  2.07154  -2.56803  1.92835
877  0.0232554  0.0134844  2.07388  -2.58871  1.92724
878  0.0237027  0.0136085  2.07628  -2.60934  1.92612
879  0.0241557  0.013733  2.07873  -2.6299  1.92499
880  0.0246142  0.0138578  2.08124  -2.65039  1.92385
881  0.0250783  0.013983  2.08379  -2.67081  1.9227
882  0.0255481  0.0141085  2.0864  -2.69115  1.92154
883  0.0260235  0.0142343  2.08906  -2.71141  1.92036
884  0.0265047  0.0143603  2.09178  -2.73157  1.91918
885  0.0269916  0.0144867  2.09455  -2.75163  1.91798
886  0.0274843  0.0146134  2.09737  -2.77159  1.91677
887  0.0279829  0.0147403  2.10025  -2.79144  1.91555
888  0.0284872  0.0148674  2.10318  -2.81118  1.91432
889  0.0289974  0.0149948  2.10616  -2.83079  1.91308
890  0.0295135  0.0151224  2.1092  -2.85027  1.91183
891  0.0300356  0.0152502  2.1123  -2.86961  1.91056
892  0.0305635  0.0153782  2.11545  -2.88881  1.90929
893  0.0310974  0.0155064  2.11865  -2.90786  1.908
894  0.0316372  0.0156347  2.1219  -2.92675  1.9067
895  0.032183  0.0157631  2.12521  -2.94548  1.90539
896  0.0327347  0.0158917  2.12857  -2.96403  1.90407
897  0.0332925  0.0160204  2.13199  -2.98241  1.90274
898  0.0338562  0.0161492  2.13545  -3.00059  1.9014
899  0.0344259  0.016278  2.13897  -3.01858  1.90004
900  0.0350016  0.0164069  2.14254  -3.03636  1.89868
901  0.0355832  0.0165358  2.14616  -3.05393  1.8973
902  0.0361708  0.0166647  2.14983  -3.07128  1.89591
903  0.0367644  0.0167937  2.15354  -3.08841  1.89452
904  0.0373638  0.0169225  2.15731  -3.10529  1.89311
905  0.0379692  0.0170513  2.16112  -3.12193  1.89169
906  0.0385805  0.0171801  2.16498  -3.13832  1.89026
907  0.0391977  0.0173087  2.16888  -3.15445  1.88882
908  0.0398207  0.0174372  2.17283  -3.1703  1.88737
909  0.0404494  0.0175655  2.17682  -3.18587  1.88591
910  0.041084  0.0176937  2.18085  -3.20116  1.88445
911  0.0417243  0.0178217  2.18492  -3.21615  1.88297
912  0.0423702  0.0179494  2.18902  -3.23083  1.88148
913  0.0430218  0.0180769  2.19317  -3.2452  1.87998
914  0.0436789  0.0182041  2.19735  -3.25925  1.87847
915  0.0443416  0.018331  2.20156  -3.27297  1.87696
916  0.0450097  0.0184576  2.2058  -3.28634  1.87543
917  0.0456832  0.0185838  2.21007  -3.29937  1.8739
918  0.0463621  0.0187096  2.21436  -3.31204  1.87236
919  0.0470462  0.0188351  2.21868  -3.32434  1.87081
920  0.0477354  0.01896  2.22303  -3.33627  1.86925
921  0.0484298  0.0190845  2.22739  -3.34782  1.86768
922  0.0491291  0.0192086  2.23177  -3.35898  1.86611
923  0.0498334  0.019332  2.23616  -3.36973  1.86453
924  0.0505425  0.019455  2.24057  -3.38008  1.86294
925  0.0512563  0.0195773  2.24499  -3.39002  1.86134
926  0.0519747  0.019699  2.24941  -3.39953  1.85974
927  0.0526976  0.0198201  2.25384  -3.40861  1.85813
928  0.0534249  0.0199405  2.25826  -3.41726  1.85652
929  0.0541565  0.0200602  2.26269  -3.42545  1.8549
930  0.0548923  0.0201792  2.26711  -3.4332  1.85328
931  0.0556321  0.0202974  2.27152  -3.44049  1.85165
932  0.0563758  0.0204148  2.27592  -3.44731  1.85001
933  0.0571233  0.0205314  2.2803  -3.45366  1.84838
934  0.0578744  0.0206471  2.28467  -3.45953  1.84673
935  0.0586291  0.020762  2.28901  -3.46492  1.84509
936  0.0593871  0.0208759  2.29333  -3.46982  1.84344
937  0.0601483  0.0209889  2.29762  -3.47423  1.84178
938  0.0609126  0.021101  2.30187  -3.47813  1.84013
939  0.0616798  0.021212  2.3061  -3.48153  1.83847
940  0.0624497  0.0213221  2.31028  -3.48442  1.83681
